mac_1,mac_2,mac_3,mac_4,mac_5,mac_6,mac_7,mac_8,mac_9
4001.25,6918.67,18320.04,3493.33,4027.58,4768.88,3425.29,15795.71,3701.38
4073.38,6971.13,18334.21,4219.04,4078.79,4116.29,3773.83,16003.71,3875.38
3991.58,7058.25,18819.13,3477.13,3746.00,4392.42,3490.54,14943.71,3693.96
4123.71,7192.04,18318.63,3664.08,3790.79,3723.88,3498.58,16451.21,17158.71
3871.71,7125.29,19332.96,3422.83,3588.92,4512.63,3866.71,16089.21,4014.00
3947.75,7162.92,18928.29,3759.92,3622.67,4418.25,3570.92,15006.54,3721.79
3577.83,7665.96,18551.96,3662.67,3665.00,4553.17,3585.75,15754.17,3664.92
3834.96,7286.33,18377.04,3941.92,4140.54,4524.79,3531.50,15877.92,3815.04
4289.67,7123.04,19053.21,3881.58,3935.13,4758.75,3448.17,15749.67,3609.83
3765.42,7106.29,18055.46,4402.88,3941.42,3927.83,3443.96,15798.79,4040.71
3641.46,7094.13,18561.96,4100.58,3975.92,3788.50,3443.96,16632.79,4255.13
3995.58,7094.00,19794.25,3597.79,3922.29,4060.38,3647.46,16105.13,3931.67
4026.08,7346.79,18593.13,3792.88,3519.96,4005.38,3453.96,14958.63,4025.08
3587.42,7326.75,18979.04,3441.29,3484.92,3616.67,3456.83,16041.13,3812.83
4178.25,7153.46,19202.58,3830.92,4133.13,4064.79,3639.54,16078.79,3599.46
3610.25,7214.25,18958.92,3611.88,3874.33,4180.38,3540.21,15927.25,3617.17
4294.21,6989.33,18803.71,3611.25,3910.83,4111.79,3650.88,15647.29,3851.08
3838.46,6926.13,18817.50,3756.42,3856.25,3955.21,3642.63,16729.21,3455.63
3694.17,7534.25,18370.29,3730.00,3692.00,3864.71,3733.00,16305.54,3919.96
3832.21,7095.92,17861.13,3570.67,3850.17,4056.50,3623.25,14859.67,3735.42
3952.25,6935.96,18228.88,3536.04,3762.50,3653.08,3657.96,15771.92,3637.92
3811.96,6936.75,18071.67,3893.63,3969.29,3887.33,3495.29,16227.46,3716.42
3791.38,6968.17,17883.83,3614.08,4010.42,3723.79,3636.08,15223.83,3950.25
3850.42,7171.38,18118.75,3985.29,3707.96,3956.71,3583.33,15551.96,4227.75
3819.71,7627.92,17641.13,3645.42,3505.75,3894.33,3995.00,15263.71,3699.67
3871.00,7892.29,17533.13,3978.75,3761.46,4113.50,3495.79,15057.25,3691.96
3826.08,8826.46,17927.13,3675.63,3842.04,3953.75,3730.17,14852.42,3753.88
3784.96,7830.83,17315.04,3969.38,3507.08,3792.71,3829.96,15451.29,3871.13
3791.46,7276.88,18140.08,3558.04,4180.75,3815.79,3725.42,15832.13,3746.50
3790.29,7177.88,18000.88,4126.21,3551.13,3529.71,3954.54,15231.46,3776.08
3544.67,7861.83,17930.29,3664.33,3484.88,3509.92,3522.42,15992.92,4003.38
4127.88,7648.38,18339.92,3874.96,4149.54,4135.92,3449.71,15497.50,3810.79
3926.38,21656.13,17645.33,3762.58,4308.67,3975.79,3783.79,15298.04,3790.75
4119.67,7994.54,17811.92,3670.46,4113.25,4168.33,3701.83,15214.33,3710.75
3750.46,7739.46,18308.46,3790.17,3661.00,4160.25,3639.04,15802.00,3733.67
3887.17,7291.13,18947.50,3673.04,3949.88,4562.04,3899.79,16138.46,3670.08
3553.83,7987.04,18048.38,3913.83,3734.63,3614.54,3792.33,16260.08,3758.08
3662.96,7306.96,17759.25,3617.13,3672.96,3610.50,3993.46,16410.13,4015.71
4014.13,7643.54,18118.17,4152.50,20230.58,4729.88,3482.83,16468.04,3865.29
4151.13,8704.33,18172.83,3710.96,19210.54,5203.75,3674.63,16700.58,3509.71
3857.46,7796.00,17796.67,4037.42,4695.17,3813.71,3910.42,16300.63,3866.38
3899.58,7628.33,18084.79,4353.17,4106.92,4315.46,3680.92,16069.33,4092.63
3642.71,7428.96,17999.00,3992.71,3880.29,4461.33,3729.88,16355.54,3742.42
4272.17,7153.25,17968.83,3962.33,4246.13,3717.58,3788.79,18529.79,3812.04
3667.75,7585.42,17702.67,3780.83,3754.29,3610.00,3735.00,16690.21,3848.42
3676.42,7429.42,17810.17,3710.21,3844.08,4219.58,3643.92,17490.83,3901.25
4166.92,7595.42,17997.21,4283.46,4098.00,4214.21,3765.42,16811.13,3995.63
3698.17,7723.33,30850.88,3859.71,3932.25,3844.92,3810.25,16824.17,3955.38
3935.38,7752.00,18470.63,3926.42,3869.00,3715.79,3817.25,17173.92,3760.29
3870.04,7495.00,18389.42,3875.50,3562.25,3670.71,3624.79,17461.71,3708.13
3674.79,7524.46,17863.63,3865.38,3868.96,4166.17,3735.17,16554.83,4288.46
4010.38,7655.46,17305.29,3767.25,4094.42,3736.42,3953.08,16022.42,4219.25
3714.88,8409.92,18169.38,3850.83,3847.50,3682.04,3733.17,16685.00,4004.75
3620.92,8150.42,17837.08,3605.46,3781.54,3712.46,3583.83,16721.25,3960.17
4346.29,7223.50,17703.42,3826.63,3885.46,3706.54,3811.08,16488.92,3912.08
3820.88,7302.46,18002.46,3565.67,3649.54,3737.50,3379.04,19612.21,4664.33
3831.58,7637.75,17454.63,3938.08,4041.29,3746.92,3723.29,18312.25,4387.71
3547.54,7074.00,17803.50,3585.88,3747.04,3702.13,3910.58,18139.67,3871.50
4270.63,10327.71,17936.67,4073.08,3878.71,3696.21,3608.25,16253.83,3857.96
4049.33,8247.00,17334.83,3584.29,3719.38,4202.46,3726.21,15981.46,4208.50
3968.17,8301.46,18058.63,3960.13,3694.67,3808.04,3708.42,16429.04,4028.92
3872.88,9028.42,20051.17,4121.04,3867.13,3832.67,3878.58,15988.92,3905.00
3973.08,10604.96,19201.58,3798.63,3708.54,3758.54,3692.54,16443.71,3902.63
3705.79,9207.38,19189.17,4205.63,3791.25,3695.75,4044.63,16499.88,4257.42
3811.17,9193.08,18966.54,3863.71,3988.00,3776.17,3955.33,16101.83,3723.13
3697.79,9061.75,21161.58,3924.79,3613.58,3737.71,3935.29,16116.75,3852.08
3722.92,8375.46,21985.25,3673.79,3527.88,3660.96,3907.92,16190.63,3721.17
3622.38,7477.58,18591.13,3986.92,4026.67,3714.54,3695.42,15915.54,3607.46
3839.83,7359.92,18326.96,3891.92,4070.63,3649.46,3844.54,16594.79,3863.88
3905.42,7667.75,18406.29,3542.04,3885.04,3675.63,3576.67,16313.83,3772.04
4039.29,7615.75,18347.63,3678.17,3743.17,3828.71,4144.00,16241.67,3691.54
3892.04,7493.13,18977.42,3417.88,3712.29,3737.17,4208.17,16597.88,3789.08
3922.71,7365.63,18368.75,3822.71,3816.88,4034.54,4100.17,16526.88,3817.29
4004.83,7656.25,19534.79,3473.54,3684.58,3801.54,3745.00,16811.67,3765.92
3692.50,7652.54,18655.96,3586.75,3906.79,3670.50,3800.50,16432.71,3862.67
3784.75,7403.54,18960.63,3490.75,3772.96,3667.04,3818.08,15406.21,3614.04
3781.33,8405.92,18273.17,4035.00,3696.54,3774.79,4376.21,15459.42,3713.83
3837.29,7425.21,19067.29,4203.33,3893.17,3698.21,4614.75,16424.46,3865.17
3470.17,7339.67,18541.25,3698.83,4033.04,3686.08,3679.25,17104.75,3597.33
3469.96,7822.92,18384.58,3803.63,4085.50,3811.42,4146.79,15964.58,3617.13
4077.96,7687.96,18871.46,3762.04,4478.13,3721.29,3696.38,15717.88,3580.50
3600.42,7550.54,18921.96,3802.38,4475.75,3795.42,3742.21,16310.75,3484.58
3843.00,7420.75,19007.92,3681.38,3905.08,3726.33,4066.21,15139.83,3945.54
3860.92,7440.83,19416.71,3862.46,3642.58,3717.54,3661.67,16240.21,3711.67
3698.96,7551.58,18640.96,3819.63,3699.33,3691.17,3857.25,15668.29,3858.67
3591.58,7332.63,18109.92,3733.71,4014.17,3700.04,3672.33,16399.04,3584.96
3707.79,7693.00,18127.83,3461.50,3871.04,3933.29,3754.42,16432.17,3521.50
3695.58,7429.67,18227.63,3517.25,3784.46,3730.42,3876.13,16137.04,3832.13
3649.96,7504.71,18576.92,3853.50,3789.25,3687.21,3783.58,15311.46,3808.96
3703.21,7162.63,18209.58,4155.71,3706.33,3677.38,3752.46,15672.79,3629.33
3709.13,7624.50,18748.13,3663.50,3811.58,3824.88,3679.00,16245.04,3852.08
3874.08,7454.38,18362.63,3778.46,4001.29,3719.50,4381.21,16045.38,3604.21
3821.08,7407.21,18577.88,3788.75,4321.75,3678.63,3793.21,15393.42,3746.75
3696.79,7653.29,17964.63,3744.54,3860.08,4032.79,3909.38,15857.88,3675.46
3681.46,7342.58,18003.13,3589.67,3940.00,4448.83,3803.88,15329.00,3698.58
3826.63,7482.96,18315.08,3772.75,5041.25,4076.79,3774.13,16227.83,3779.08
3873.63,7531.29,18147.17,3659.42,4199.38,3936.33,3760.71,15329.50,3675.75
3672.46,7481.38,18356.46,3647.46,3799.75,3802.50,3708.38,15573.83,3678.92
3727.67,7342.75,18074.67,3786.33,4526.08,4013.75,3959.63,15282.13,3603.79
3807.42,7785.46,17402.96,3811.71,3688.71,4153.58,3539.04,16138.50,3733.04
17642.29,7512.00,18109.58,3997.71,3898.67,4202.79,3483.00,15237.00,3685.67
4187.54,7511.75,31014.38,3668.50,3997.29,4120.92,3904.00,15585.58,3698.00
3589.88,7415.25,18869.75,3677.17,3838.58,4061.21,3785.17,16038.96,3671.79
3599.25,7712.71,18423.13,3993.38,3634.71,3955.00,3728.17,15365.75,3858.04
4195.67,7188.38,17958.13,3627.29,3831.75,3757.63,4092.67,14926.42,3667.42
3915.38,7161.13,17858.58,3581.96,4159.38,3677.67,3825.71,15865.79,3627.67
3971.75,7287.25,18554.25,3802.08,3806.33,3610.00,3704.75,15761.25,3664.33
3836.46,7147.38,17696.29,3895.46,3880.13,3560.25,3962.13,14869.04,3653.08
3849.75,7177.04,17632.63,3921.25,3911.13,3655.58,3791.33,15511.33,3654.00
3905.00,7087.46,17448.54,4100.33,3799.67,4037.17,3707.54,15337.46,3620.67
4121.83,7232.88,17677.79,15787.13,3804.92,3791.00,3838.54,15281.29,3629.46
3937.33,7065.54,18683.71,4128.33,3958.92,4066.38,3854.79,16403.50,3677.29
3814.54,7121.63,18520.50,3752.21,3887.21,4479.96,3780.63,15512.67,3662.63
3849.46,7258.33,17956.21,3674.29,3781.96,3831.38,3723.54,15270.71,3630.54
3883.04,7028.04,19025.54,4065.71,3835.04,3638.58,3687.08,37231.54,3735.67
3729.50,7182.13,17844.50,3849.33,3975.63,3832.17,3926.50,16543.13,3682.17
3602.38,6924.46,18740.96,4118.42,3774.42,3494.71,3759.42,15600.54,3635.29
3762.42,7275.17,17849.50,3817.75,3595.04,4116.29,4148.33,16317.33,3776.92
3672.63,7158.71,17839.96,4009.17,3748.54,3746.13,3974.29,16634.25,3581.25
