mac_1,mac_2,mac_3,mac_4,mac_5,mac_6,mac_7,mac_8,mac_9
368.79,446.96,500.59,113.43,113.79,104.71,104.69,559.66,95.45
144.63,221.46,498.65,113.59,112.44,103.28,103.30,653.82,95.38
114.32,214.16,501.48,117.61,117.77,108.39,108.92,683.27,98.03
103.31,214.54,506.00,113.22,110.04,105.21,105.71,559.63,95.65
121.05,222.39,590.56,116.90,115.29,103.09,103.99,590.04,97.29
104.59,218.02,527.77,117.76,333.93,106.32,102.85,549.62,98.14
104.99,216.15,501.05,118.44,117.62,104.37,103.22,693.56,95.06
108.68,219.12,496.41,112.69,112.02,104.22,105.33,728.38,97.60
104.96,221.00,503.12,120.89,111.39,102.93,104.65,687.01,95.39
107.60,215.88,503.65,113.23,111.67,103.02,103.01,672.32,99.64
118.96,217.08,508.10,119.90,112.01,104.98,103.59,649.04,94.58
108.87,215.00,497.00,112.01,112.23,104.22,104.78,660.61,97.97
104.52,218.05,512.51,119.76,115.81,330.58,110.17,658.19,95.81
576.06,223.10,503.80,113.66,112.44,104.43,108.10,595.23,96.72
114.13,505.65,508.13,357.15,113.18,102.80,107.42,662.76,246.54
104.74,228.50,495.42,120.34,113.18,103.54,106.00,666.99,96.66
102.82,462.00,503.78,116.49,112.75,103.35,105.61,589.12,95.56
102.72,221.64,498.16,117.23,114.19,103.87,106.01,635.83,94.43
110.63,217.26,505.16,115.61,112.77,103.04,106.43,671.72,222.67
102.84,216.13,501.85,115.80,113.26,107.96,107.51,594.18,115.11
101.47,221.99,616.86,119.82,112.98,104.95,106.66,673.37,100.53
103.02,216.53,712.04,114.06,117.31,104.73,337.96,582.85,101.63
102.50,214.90,502.04,115.14,112.19,104.07,111.97,583.96,96.64
102.89,217.48,504.18,117.90,114.66,104.47,104.66,560.02,96.03
102.95,219.86,496.40,349.88,113.58,104.07,103.78,600.16,95.95
102.15,216.80,498.06,122.89,114.10,104.48,103.16,2009.34,96.27
103.00,219.27,499.97,114.63,111.35,104.91,102.75,581.74,95.56
108.85,217.62,503.83,126.96,112.86,105.39,105.66,597.72,96.05
104.42,216.37,504.86,116.63,112.56,102.82,104.35,819.13,95.22
104.25,225.62,503.26,126.13,111.70,109.00,108.78,579.90,97.89
104.25,1577.43,500.78,122.33,116.16,105.16,103.95,705.28,94.87
102.77,305.18,536.67,120.94,114.44,104.61,104.47,585.75,117.63
104.31,252.02,525.97,127.18,114.63,103.80,104.56,580.84,104.53
108.32,236.82,505.47,121.22,112.04,103.15,103.93,670.89,101.31
101.77,225.38,501.94,125.28,112.62,105.50,104.56,637.95,104.37
106.98,225.32,554.09,127.48,113.88,104.85,103.66,635.87,101.70
104.48,274.97,504.65,126.22,113.54,106.80,104.03,588.14,104.69
109.27,230.93,502.54,120.19,114.20,106.18,105.44,865.71,101.82
107.52,249.81,498.08,126.64,335.66,115.45,109.63,572.82,103.04
104.12,237.92,507.05,120.41,117.78,106.83,104.55,574.37,101.70
107.17,841.89,507.60,118.14,113.75,108.01,103.74,897.62,103.24
102.93,253.24,511.04,113.17,112.44,111.49,106.01,685.08,105.19
108.09,233.74,506.83,118.80,111.63,106.48,104.99,604.70,104.37
105.00,227.22,619.11,119.04,112.92,109.54,104.54,681.59,104.25
107.67,237.44,539.41,114.14,111.78,104.43,103.75,1461.38,101.68
102.24,273.21,503.41,118.19,116.85,109.48,104.69,585.01,96.36
356.55,421.26,501.42,116.41,316.82,104.89,104.81,638.59,94.83
111.78,232.50,501.38,118.92,138.02,346.42,105.59,660.33,97.78
101.77,229.99,501.95,125.47,114.78,109.69,112.49,570.42,96.11
102.73,229.57,504.87,126.87,111.60,103.55,107.38,1081.99,97.43
103.36,277.70,498.13,113.38,114.53,103.74,105.45,639.31,95.26
101.81,229.78,505.50,122.20,112.08,106.03,106.36,588.96,247.95
102.52,227.17,499.40,112.55,120.06,105.76,105.38,788.95,96.88
102.06,243.06,505.21,118.03,113.40,103.81,107.75,2032.28,94.73
107.98,226.34,501.63,113.51,113.66,105.28,105.87,624.36,94.35
102.37,230.67,504.92,123.33,115.83,110.67,113.68,576.12,94.94
101.93,227.17,502.77,117.14,113.32,105.15,106.26,1319.35,95.54
103.73,241.45,507.76,116.32,113.67,104.02,339.34,713.49,94.71
104.95,239.77,500.51,121.68,112.32,104.03,107.63,679.86,94.52
103.88,249.63,662.38,113.30,112.55,104.05,103.16,619.98,95.15
103.93,249.88,503.15,130.79,112.40,103.55,102.50,690.85,100.35
101.80,249.60,669.80,113.03,117.95,105.22,103.52,653.63,96.99
104.01,240.83,512.22,117.93,111.46,103.15,104.15,588.90,94.54
108.62,247.30,497.95,113.61,112.56,104.83,104.95,1134.83,96.80
103.16,237.14,510.33,126.09,112.88,111.09,108.50,610.25,94.57
102.31,447.66,503.39,112.82,111.21,104.07,105.60,1396.94,97.41
102.32,242.91,646.75,118.90,112.27,103.42,103.31,1856.12,94.62
103.24,238.88,494.90,113.11,112.58,104.33,105.00,768.42,98.23
101.54,243.46,899.12,124.95,112.80,333.30,104.52,600.43,95.26
107.29,249.12,580.36,117.22,114.77,117.45,103.99,1755.09,95.35
101.62,239.79,508.67,112.66,341.69,107.84,104.19,754.54,99.41
101.18,240.15,510.13,123.99,112.56,119.27,103.62,902.15,96.08
106.25,237.74,500.88,116.42,111.37,109.69,104.54,606.09,96.08
108.70,256.49,514.25,116.50,111.65,107.38,103.59,1921.99,94.22
108.04,256.17,499.57,110.30,111.15,107.74,109.42,770.07,97.06
105.23,263.18,503.03,115.89,111.68,107.53,103.91,797.27,94.72
106.92,262.82,497.82,113.02,113.24,106.04,106.25,752.86,96.90
102.13,563.53,500.93,347.82,119.39,106.26,105.12,761.21,94.87
107.05,256.93,498.21,118.33,112.21,105.65,105.71,757.50,97.97
103.61,264.20,501.44,112.34,113.01,106.07,102.94,623.22,94.48
106.37,245.52,498.73,112.45,113.37,105.60,103.64,597.90,96.69
102.30,239.23,752.36,111.70,113.28,363.74,104.45,859.87,97.62
266.60,241.51,497.01,112.01,112.96,104.97,104.18,680.80,94.53
107.09,261.61,493.60,112.76,112.40,105.17,109.27,606.58,97.06
103.50,261.41,497.22,117.47,111.55,104.12,106.38,865.08,94.87
103.69,259.02,493.97,113.28,125.12,104.89,104.36,641.84,100.01
101.58,260.53,501.20,112.28,113.56,104.01,104.00,598.13,96.07
101.49,294.70,494.12,112.57,113.16,104.93,102.74,557.82,96.23
101.07,287.32,502.11,113.01,113.57,111.32,105.41,739.33,93.87
102.28,283.01,494.43,113.53,111.49,105.05,105.82,591.90,97.18
106.22,280.45,503.99,113.22,112.05,104.73,331.49,652.81,93.75
102.90,466.30,495.87,113.99,112.14,104.82,404.32,628.28,245.93
105.25,298.83,498.48,113.46,112.68,104.59,106.87,594.63,96.59
100.74,306.32,494.59,117.83,113.69,104.37,103.96,581.69,94.88
104.77,654.42,504.51,113.80,119.92,106.31,104.20,609.85,94.66
101.25,325.15,506.10,112.62,116.00,103.38,104.55,1682.19,95.09
99.75,298.12,697.91,113.80,111.79,103.90,103.62,651.66,94.45
106.76,311.68,492.90,112.46,112.58,113.89,108.65,664.23,94.69
101.37,309.20,495.45,114.71,112.94,104.61,105.92,575.71,93.96
104.74,308.60,491.16,112.50,112.63,104.65,106.32,598.01,95.57
110.92,297.23,495.59,113.13,111.16,103.49,103.86,719.08,97.69
105.70,294.10,646.21,117.23,113.91,103.30,104.27,1099.76,95.43
100.44,504.45,530.56,113.60,112.86,104.72,104.05,617.69,94.81
103.30,296.13,496.77,113.12,341.72,103.79,104.72,700.47,94.45
101.88,296.36,2636.18,114.19,115.91,105.92,103.40,614.22,94.43
104.17,296.64,2292.49,112.61,112.70,105.64,103.62,645.48,94.80
100.41,289.75,1135.15,113.27,114.78,104.59,104.89,688.27,94.65
105.46,287.69,1109.61,113.91,112.81,113.92,110.97,567.07,94.62
100.55,288.69,724.56,117.59,112.95,106.75,104.50,721.40,94.80
100.81,284.13,532.40,111.66,112.16,106.48,105.60,624.84,95.22
110.72,284.55,532.74,572.62,117.87,106.06,104.80,572.97,95.87
103.10,320.39,546.26,132.84,112.83,105.33,103.38,1463.91,96.87
107.78,301.79,536.31,115.85,112.80,106.46,104.26,674.05,94.68
101.89,290.98,536.69,112.80,112.69,106.05,104.26,908.08,95.33
105.96,296.68,560.93,112.60,114.94,111.16,104.52,682.99,94.51
103.96,453.17,539.84,118.69,111.80,105.95,105.45,837.55,96.48
107.68,291.36,535.55,112.86,111.68,351.44,108.64,866.23,94.22
102.64,294.49,533.08,114.08,112.32,114.37,104.67,886.73,97.22
106.64,299.26,536.27,113.42,117.06,106.03,104.75,609.45,93.69
330.97,288.07,535.99,114.77,114.94,104.10,103.89,669.69,95.97
111.30,292.79,537.87,113.32,113.27,103.79,103.94,917.55,94.56
101.48,322.83,530.57,114.41,114.17,103.22,103.60,582.79,99.43
101.91,298.10,567.28,114.56,112.35,106.49,102.32,892.90,101.76
102.80,306.42,533.83,118.70,111.93,112.50,105.23,719.11,104.16
101.56,304.97,531.63,114.55,112.96,103.98,110.45,591.56,100.41
101.55,289.03,538.65,112.12,111.76,104.70,102.29,657.62,100.70
101.77,277.57,534.66,113.46,111.53,105.31,342.45,690.62,103.16
106.72,278.87,527.54,113.45,117.26,104.10,108.97,544.53,101.80
101.76,444.15,495.62,113.30,114.38,104.69,103.47,592.54,103.51
102.42,278.09,616.22,112.93,114.29,105.16,103.96,991.99,101.13
102.19,278.08,497.28,114.64,112.54,104.08,103.99,673.47,101.88
101.97,292.30,501.93,116.26,113.70,104.91,103.58,661.95,103.99
105.45,282.29,495.35,117.78,113.54,109.59,103.41,674.49,104.00
107.74,284.93,497.49,113.86,117.46,106.58,108.65,976.22,100.39
106.02,301.73,494.94,112.72,111.27,104.39,105.63,774.21,102.91
105.39,285.96,499.22,112.54,114.92,103.53,102.39,589.91,95.71
109.49,283.61,497.49,113.59,418.67,103.74,103.24,561.18,95.55
105.46,279.00,948.97,112.44,120.28,103.26,103.75,581.74,94.69
103.56,297.30,497.40,113.69,112.38,105.46,103.39,585.26,94.36
101.87,297.69,493.65,113.02,112.69,104.71,106.55,696.74,96.94
102.09,293.97,498.31,112.67,113.39,103.30,106.02,551.91,93.58
106.35,477.57,498.99,560.26,111.36,104.51,103.56,722.84,98.32
100.30,292.47,710.24,128.36,117.67,110.24,103.50,574.89,94.16
101.01,278.01,498.40,112.47,112.22,107.31,108.18,651.05,97.67
106.44,281.87,593.32,111.58,114.44,107.34,106.65,1444.44,94.58
103.91,285.60,509.56,110.90,112.54,107.81,104.24,561.26,96.14
113.04,296.10,498.66,116.99,112.19,109.85,105.71,1019.28,93.97
103.50,289.53,485.67,112.37,111.90,105.53,104.73,605.83,96.96
104.94,291.14,490.83,113.24,112.77,109.66,105.00,852.78,93.83
101.09,279.80,483.63,112.67,112.77,104.39,106.02,565.16,98.48
104.55,279.02,502.00,112.48,112.65,107.92,104.23,2596.80,94.21
101.37,301.80,505.16,113.44,117.67,332.51,104.60,590.32,94.65
104.84,279.28,654.58,114.31,114.11,112.55,116.49,866.44,100.03
100.42,280.81,490.33,112.87,112.03,104.82,106.24,701.17,93.68
105.32,277.48,485.48,112.48,113.09,104.64,106.21,1042.73,97.50
100.42,457.77,486.37,120.05,112.96,105.25,106.52,763.04,93.83
332.21,277.23,487.25,113.86,112.31,103.38,106.99,900.16,96.61
103.35,278.19,486.12,113.65,113.16,104.02,105.72,679.25,93.96
101.01,288.63,483.26,118.18,112.75,104.38,106.10,879.65,97.93
102.90,277.55,486.21,113.46,113.19,110.65,112.85,780.11,94.17
101.18,274.68,604.68,116.71,116.23,104.38,104.57,771.01,96.65
100.81,281.57,486.97,112.16,114.23,104.65,339.28,872.04,93.65
346.70,277.73,483.54,115.74,111.50,104.37,112.59,1888.59,99.51
105.93,293.18,485.61,115.20,112.54,105.19,102.83,654.22,93.99
104.25,296.95,487.50,117.20,112.63,105.06,103.87,901.86,94.48
102.46,305.62,490.47,111.97,111.41,104.76,104.05,607.12,96.71
102.39,299.41,487.40,111.75,115.12,106.70,103.26,712.00,97.88
102.07,308.04,632.05,115.43,112.10,104.08,104.52,1370.45,96.42
103.18,499.05,486.75,109.99,113.09,110.36,102.87,596.01,93.73
101.64,305.70,487.81,115.65,237.89,105.14,108.79,640.66,96.68
107.78,292.10,485.31,112.18,112.18,104.78,105.22,976.52,95.27
102.53,304.99,489.51,117.73,112.10,103.63,103.10,684.18,97.78
103.23,278.77,482.70,345.34,112.09,104.68,104.08,671.69,246.62
102.30,275.59,486.75,120.60,112.83,104.41,104.78,2095.25,96.34
102.62,286.49,485.31,115.90,112.78,105.20,103.52,627.22,95.04
102.52,780.64,629.74,115.80,112.21,104.32,103.78,1123.37,94.85
102.62,320.96,491.89,115.96,116.14,104.46,103.65,1164.88,94.19
102.02,292.37,486.94,114.54,112.37,105.99,104.10,627.67,94.85
102.07,289.36,484.22,114.78,113.42,113.67,108.90,691.02,94.42
101.83,340.05,487.05,120.09,111.83,106.28,108.37,1001.71,220.01
113.59,306.71,483.60,114.92,112.55,107.10,105.45,681.70,100.73
104.21,286.99,493.14,112.93,112.90,105.83,103.77,856.08,95.13
107.43,292.51,683.97,111.54,112.97,105.78,103.40,867.97,96.85
103.14,283.61,660.66,113.56,112.87,106.14,105.35,1141.44,94.47
106.60,280.54,487.44,323.56,112.26,105.56,104.61,719.91,96.68
104.42,282.44,491.22,154.03,117.26,111.89,102.91,1211.04,94.48
107.64,288.54,487.49,117.70,114.13,105.77,104.14,581.11,96.11
102.73,280.77,491.23,115.22,112.64,345.76,105.09,613.22,94.64
108.88,276.49,487.57,115.23,112.66,109.55,112.30,620.86,96.65
103.92,297.14,488.59,113.90,112.39,104.53,106.57,807.28,95.48
346.82,281.06,485.46,112.97,114.00,103.17,106.96,895.13,99.22
102.96,285.28,637.14,115.92,113.58,104.77,106.66,687.00,94.07
101.58,284.85,482.94,113.83,116.74,104.39,105.29,598.72,96.15
101.44,446.22,523.55,112.39,112.32,103.96,104.50,685.29,94.46
101.65,295.49,584.39,118.76,122.94,109.86,106.78,2389.70,94.76
101.70,282.54,491.66,113.41,112.06,104.58,107.20,884.40,96.17
102.33,292.72,493.36,113.05,111.65,104.44,106.34,1087.40,94.26
105.82,283.05,491.61,113.68,114.27,104.13,386.98,657.98,95.96
102.75,279.71,629.39,112.07,110.49,104.32,112.81,645.11,93.93
105.76,295.24,488.30,113.62,114.96,103.57,104.95,707.70,95.28
100.13,281.51,486.09,111.65,110.19,104.62,104.17,658.99,93.73
104.28,282.77,483.72,113.51,113.91,103.75,103.69,587.83,99.12
99.69,288.90,487.06,112.97,111.03,103.46,103.29,1087.59,94.24
100.48,295.02,485.54,342.37,346.72,104.60,104.35,736.60,96.48
103.63,277.58,487.85,112.69,115.41,110.45,108.72,1186.44,93.84
100.72,280.32,488.60,113.20,112.02,103.15,104.21,695.65,100.57
105.31,319.52,640.17,115.12,112.13,105.08,105.04,589.73,94.43
105.27,402.62,489.47,113.03,334.05,103.83,103.05,586.17,93.99
106.49,286.11,492.44,112.51,125.79,104.40,103.55,625.13,96.91
100.95,294.91,495.01,117.53,113.70,104.54,105.00,660.00,94.80
103.43,283.54,500.07,112.64,114.32,104.34,103.97,569.24,96.14
101.98,277.68,491.04,114.02,113.23,105.86,103.87,2370.39,287.82
104.32,273.79,491.86,111.18,112.62,104.40,104.20,686.20,97.68
101.35,291.73,486.92,112.12,113.83,112.18,104.03,614.18,94.87
103.52,277.55,624.64,112.75,117.18,107.93,108.23,870.91,94.81
106.50,275.26,482.40,112.14,114.49,108.15,103.02,1580.65,94.49
106.83,288.55,488.97,112.43,124.54,106.33,103.34,1164.79,94.20
106.22,286.12,481.05,112.88,112.93,106.21,104.22,928.92,94.92
103.33,287.68,488.56,118.44,113.44,106.77,103.84,2191.37,94.24
105.27,278.01,488.10,113.54,114.98,105.96,104.53,890.49,94.41
102.94,445.43,502.08,112.30,111.98,106.24,103.88,1261.58,100.14
107.43,276.80,495.61,112.68,113.40,106.03,104.40,719.11,95.40
103.62,288.62,856.95,113.67,111.36,348.08,105.23,909.91,93.84
106.86,304.91,511.16,114.32,112.61,111.50,111.50,634.13,94.89
102.69,280.39,487.92,113.76,112.51,103.57,107.20,941.14,95.61
106.84,280.19,492.89,112.61,120.22,103.73,105.42,658.62,94.62
345.40,285.29,487.87,114.19,113.93,103.79,106.74,1917.01,95.26
103.27,279.92,493.79,120.03,113.02,103.44,106.31,745.61,96.32
101.46,282.97,499.84,121.79,111.80,331.80,106.59,1349.56,94.45
102.39,281.94,652.86,112.78,114.17,137.90,107.32,675.31,94.93
101.58,302.81,484.93,115.72,113.77,107.25,107.52,1338.85,97.11
101.70,300.81,485.64,113.09,111.83,106.45,107.51,760.92,95.88
101.88,299.86,483.67,114.79,112.91,106.44,299.05,1092.89,95.32
107.23,562.50,492.24,113.83,111.61,105.75,108.40,810.64,94.81
102.41,289.16,488.82,111.09,340.38,105.37,106.40,621.85,96.32
101.77,279.73,498.40,115.20,115.39,103.88,104.20,670.02,94.02
102.24,285.99,500.04,328.32,112.79,105.68,104.44,1962.31,93.57
101.50,277.78,659.63,115.16,112.66,113.39,105.67,1947.43,95.85
106.10,278.33,488.91,112.60,111.84,105.13,103.17,734.27,93.50
105.69,284.86,486.08,112.74,111.91,104.13,103.04,909.68,96.45
105.83,282.57,485.43,111.21,111.15,106.23,107.63,686.18,94.03
107.29,287.03,490.59,111.42,117.34,103.97,103.77,1014.97,98.48
105.34,281.57,485.84,112.70,110.99,105.18,103.31,891.61,94.50
109.16,304.92,500.18,117.03,113.18,105.59,104.02,872.94,96.67
101.94,299.76,497.00,112.58,112.76,104.04,104.09,597.37,94.31
101.29,297.66,643.36,111.52,114.47,104.22,103.99,1075.84,95.38
105.43,388.20,487.07,111.24,113.23,112.10,104.55,687.84,93.79
102.37,282.01,492.12,112.09,113.10,106.06,103.61,588.00,96.14
105.05,278.46,485.93,111.48,112.14,106.07,104.75,814.79,94.75
100.45,284.33,488.51,114.15,117.51,105.70,105.72,1149.59,93.68
103.81,293.89,488.87,113.74,113.44,104.89,111.95,579.55,95.83
101.04,299.89,497.46,113.51,113.67,103.69,325.55,672.87,359.93
104.47,300.30,485.99,117.29,111.71,102.62,141.16,666.51,99.33
106.81,311.50,638.00,113.17,112.62,104.43,109.34,794.88,94.62
102.26,285.78,484.89,113.86,112.17,103.24,107.90,921.01,94.17
105.63,586.00,487.02,113.16,115.34,105.71,105.57,932.68,94.96
101.51,304.15,485.30,111.49,113.45,355.79,106.96,1181.27,94.64
104.88,285.07,491.82,116.82,112.07,103.62,116.82,890.51,94.80
100.94,284.11,488.07,111.46,118.05,103.47,106.71,683.43,93.63
104.45,480.75,492.92,116.35,114.64,103.18,107.15,693.63,97.01
101.43,283.25,488.96,116.31,114.66,103.23,113.59,658.85,96.97
103.94,289.08,682.95,117.51,113.08,104.09,105.29,632.16,94.92
315.14,283.90,489.31,110.49,113.33,103.75,108.63,634.78,95.64
107.25,279.26,661.31,111.29,114.11,109.34,106.45,619.75,93.91
101.11,279.79,492.78,114.18,112.67,104.83,109.73,553.26,92.80
101.11,284.46,486.00,110.84,112.51,104.08,104.08,850.29,98.01
103.10,278.79,497.27,114.59,111.15,104.56,359.31,811.37,93.82
101.64,281.46,490.16,110.89,350.21,103.58,107.38,570.52,95.91
101.85,297.97,617.85,114.39,116.47,105.56,104.61,931.99,94.67
101.07,299.74,486.20,201.16,111.46,103.51,104.30,578.18,98.07
106.53,298.94,492.67,230.81,110.96,104.24,102.97,886.88,94.01
102.80,297.34,486.39,114.50,112.45,104.15,105.13,730.62,96.39
101.87,464.96,488.80,112.80,112.18,110.40,104.31,619.24,94.65
102.35,280.33,488.32,112.37,112.11,106.16,109.62,675.45,95.89
101.24,277.79,493.32,112.56,116.60,102.36,104.00,1303.50,93.90
103.14,286.17,489.87,114.47,113.74,105.08,103.80,670.23,96.20
102.19,278.76,659.29,116.78,112.59,104.44,103.90,797.05,94.12
102.10,279.32,486.03,113.02,112.32,107.04,103.64,642.60,94.20
102.55,283.01,488.12,112.00,111.42,104.92,103.34,595.15,95.82
106.65,277.84,487.72,112.42,112.18,103.83,103.87,616.20,94.40
103.61,279.15,495.06,112.41,111.30,103.26,103.75,874.50,99.75
102.93,275.37,487.23,112.27,113.26,105.60,103.54,651.35,94.39
101.12,285.07,495.83,112.67,111.22,113.39,109.63,611.48,96.73
102.35,277.22,489.91,112.05,116.87,107.90,105.04,690.24,94.11
102.99,282.40,647.60,112.07,113.26,106.70,104.14,655.00,96.53
101.01,453.18,489.08,115.86,113.45,108.41,103.98,678.82,94.25
101.19,284.93,489.49,114.55,114.11,108.18,106.28,670.03,98.43
102.44,272.35,488.98,112.34,113.28,106.60,105.14,549.41,94.32
101.17,283.81,491.20,111.60,113.81,105.97,103.41,1057.64,96.38
110.67,275.55,492.31,115.30,113.40,110.83,103.95,623.80,93.75
100.97,271.63,488.77,113.99,114.22,105.85,103.10,587.63,284.61
105.57,269.95,491.97,113.21,117.80,352.96,105.61,571.91,97.43
101.26,279.05,653.39,112.84,114.51,108.66,112.10,651.32,94.80
103.69,276.02,490.18,111.47,112.57,103.82,105.27,802.25,94.21
100.54,275.40,489.78,126.04,113.91,103.72,106.35,646.75,95.30
104.00,271.33,490.31,115.00,112.80,104.41,106.73,638.69,94.61
101.77,279.68,487.80,113.15,113.63,104.60,106.73,600.41,95.18
105.77,272.09,494.02,111.50,118.12,103.16,104.52,855.96,94.44
100.53,273.09,491.40,112.88,110.40,109.02,106.08,781.81,94.63
321.56,453.03,653.87,112.19,114.49,105.35,106.92,587.47,97.03
105.22,282.53,490.23,112.89,321.40,104.58,107.42,675.42,94.16
100.67,272.30,494.47,118.58,116.41,105.94,345.47,581.30,94.54
101.76,276.59,488.32,342.72,112.29,103.54,114.01,587.81,93.94
101.13,274.33,680.52,119.89,112.62,105.06,104.43,821.56,94.04
100.76,271.15,491.61,113.04,113.36,103.61,103.54,678.56,94.48
101.21,271.22,520.90,112.32,112.23,105.48,105.12,677.31,93.91
101.61,277.82,588.15,111.99,112.27,103.79,104.19,656.17,94.16
106.93,271.42,808.00,112.84,116.35,103.35,104.60,676.78,94.98
101.18,269.67,579.15,112.07,112.62,113.20,104.02,616.90,94.66
101.82,274.10,567.22,117.09,112.62,103.93,109.47,618.27,97.93
101.53,284.88,575.64,112.87,112.61,104.24,103.27,603.10,94.05
101.68,273.78,543.17,113.55,112.06,103.71,105.13,591.53,96.05
106.62,277.70,546.08,111.59,112.53,105.34,104.49,742.39,94.30
101.18,461.87,726.00,113.17,111.85,104.34,105.06,737.78,95.07
104.27,273.96,534.95,112.85,113.67,105.27,103.70,579.46,93.08
101.06,269.85,508.87,111.90,112.79,103.05,103.46,849.06,93.52
108.91,276.89,563.49,111.62,117.66,104.67,103.55,861.91,93.10
100.40,270.34,518.33,113.39,112.35,112.63,103.82,677.60,91.74
104.85,272.92,502.14,116.54,112.01,108.15,108.82,605.94,94.82
101.13,270.34,519.84,113.18,114.61,107.00,105.09,858.07,92.06
103.66,276.13,504.54,113.51,111.50,105.74,104.98,580.73,96.25
100.17,273.64,686.43,115.10,113.59,106.47,105.03,673.65,92.57
101.23,270.52,525.02,114.96,112.91,105.88,102.88,839.73,94.51
293.24,279.07,532.98,114.77,113.83,107.46,105.53,836.44,92.59
129.21,273.18,513.62,114.62,111.99,106.61,105.27,592.53,94.39
107.40,271.34,501.15,113.32,123.46,106.13,104.17,626.56,92.48
100.91,270.24,518.11,113.84,116.30,106.06,105.19,551.92,95.20
103.55,459.70,507.62,119.65,113.06,116.69,105.71,630.65,91.86
111.51,273.82,880.01,115.45,114.92,105.82,110.67,686.07,93.92
104.24,270.12,498.93,115.79,113.66,104.39,106.92,590.76,92.72
100.16,275.28,494.74,115.26,113.92,109.04,106.24,574.90,91.77
104.12,269.16,498.43,117.42,113.36,102.20,105.02,591.43,202.54
100.89,271.24,489.35,121.69,118.83,108.46,105.45,578.11,92.70
341.28,270.43,497.83,113.91,112.81,103.01,105.52,655.50,92.67
109.75,278.56,503.12,118.46,353.70,106.90,106.53,554.48,92.35
101.46,498.14,639.51,380.01,114.55,102.96,106.27,579.61,91.60
101.73,315.93,491.09,121.53,113.93,331.51,107.39,557.44,92.41
100.93,278.19,498.97,112.79,114.27,108.28,335.04,587.96,92.39
101.81,271.48,493.18,112.84,112.55,103.94,107.19,565.90,92.47
101.51,276.19,500.64,111.78,113.49,102.93,104.25,679.07,209.83
101.96,476.63,498.77,112.44,117.39,102.97,103.59,2075.92,103.79
105.84,276.38,501.79,111.97,113.19,103.02,103.07,705.91,95.65
101.72,275.64,504.85,118.77,111.14,102.77,103.29,589.06,92.79
101.44,280.74,927.59,112.09,111.98,108.15,102.39,685.88,92.43
101.78,272.76,512.61,112.14,112.00,104.66,110.71,710.74,93.68
102.12,274.74,496.22,319.38,112.98,104.10,104.21,766.66,92.03
102.84,271.41,502.03,137.44,111.61,103.36,104.58,718.42,94.14
103.40,278.72,492.09,115.09,112.21,103.97,103.46,1696.07,91.61
101.66,278.00,496.78,114.06,113.18,104.66,103.14,702.23,94.23
101.79,272.17,496.72,120.76,116.79,103.29,105.98,687.94,91.80
102.30,277.99,669.56,114.21,113.22,105.47,103.18,612.93,97.36
106.63,273.62,492.37,112.15,111.87,104.41,105.29,940.93,92.67
102.41,272.04,500.21,113.02,112.16,106.04,103.12,2626.02,94.47
102.03,277.12,492.48,112.30,115.04,111.95,102.96,631.05,93.08
100.90,481.88,495.79,114.66,114.13,107.08,109.77,851.24,94.59
102.72,276.34,503.61,114.06,112.46,106.60,104.12,633.90,92.50
101.52,274.39,503.63,114.05,112.04,106.73,104.45,664.11,92.24
101.23,278.50,496.51,125.76,111.33,106.47,104.35,601.68,93.89
102.29,270.08,697.68,115.53,119.89,106.24,104.46,572.04,91.83
105.28,272.37,496.28,117.63,112.92,105.55,105.04,863.54,93.56
105.44,279.71,499.25,113.03,111.55,105.85,104.45,1746.48,94.30
105.94,268.99,494.06,113.30,114.06,105.53,104.24,768.72,96.51
100.48,270.62,501.24,117.34,112.51,346.93,105.00,661.73,91.63
104.56,276.41,493.30,113.77,111.96,110.39,110.85,653.75,93.67
100.64,278.22,504.00,118.66,112.81,105.46,106.58,927.68,91.68
101.21,273.29,499.33,113.07,117.61,103.95,106.91,695.18,94.16
103.94,270.26,686.47,304.94,110.99,103.86,108.41,617.24,92.01
101.45,273.87,508.37,120.56,562.73,102.86,105.97,905.13,94.43
106.20,448.09,500.21,113.52,140.27,104.74,105.60,604.95,91.87
101.87,270.16,502.50,112.82,113.90,108.85,106.23,595.31,92.31
335.46,271.02,495.70,111.89,112.29,105.61,112.71,734.01,95.77
106.08,281.17,500.04,112.42,120.41,103.47,106.55,603.22,246.81
102.93,275.97,506.03,112.67,115.98,104.77,103.82,749.16,94.96
102.14,272.24,708.01,120.86,117.28,106.21,347.24,586.83,92.65
101.10,277.98,495.49,113.66,116.59,105.42,105.38,676.47,91.95
101.66,271.97,502.89,113.52,115.82,103.99,103.43,589.79,92.62
101.75,272.33,501.18,113.08,119.45,104.66,103.86,607.29,92.32
100.61,273.08,507.47,113.02,119.07,105.43,104.33,1198.22,92.38
106.30,279.34,499.08,114.66,116.17,104.85,104.73,625.34,93.47
102.55,275.10,505.62,112.16,119.16,109.41,102.80,566.46,93.58
102.01,276.44,507.07,112.59,125.67,104.58,107.97,671.07,94.59
102.20,278.80,691.38,112.82,114.20,105.13,103.88,670.18,92.29
102.77,475.07,502.98,117.10,113.18,104.83,103.95,549.35,92.55
102.09,274.88,698.78,113.20,111.89,104.44,105.38,588.22,94.81
102.25,279.09,576.30,114.22,113.31,106.29,102.96,675.84,92.14
103.81,274.35,504.34,112.93,114.22,105.73,103.50,582.99,92.45
