mac_1,mac_2,mac_3,mac_4,mac_5,mac_6,mac_7,mac_8,mac_9
545.51,1084.60,1822.10,460.58,460.28,456.18,465.45,876.71,493.50
533.94,1083.61,1835.98,457.70,455.60,462.16,461.08,1138.09,482.45
732.71,1275.06,1831.76,470.21,458.63,454.63,464.27,860.96,473.97
541.25,1080.22,1821.04,457.65,454.01,461.02,461.62,929.68,470.32
538.36,1077.95,2280.65,460.07,467.19,456.14,478.24,891.15,471.53
533.35,1084.77,1807.12,455.33,456.43,462.38,482.77,890.52,464.63
528.96,1083.73,1818.07,460.50,462.58,457.84,487.36,877.05,474.45
535.92,1080.80,1808.98,455.35,455.49,462.85,471.29,877.04,481.54
537.97,1084.77,1817.00,461.66,461.87,458.19,466.85,883.04,490.05
537.64,1263.44,1809.82,454.78,456.53,460.87,460.65,868.73,480.39
535.10,1073.09,1821.27,465.80,459.72,456.32,466.78,884.44,472.04
535.84,1073.52,2194.38,457.84,451.52,458.33,460.91,1447.21,467.33
539.42,1096.81,2311.90,461.74,469.72,458.25,465.91,872.73,472.70
535.81,1098.57,1802.17,457.21,1261.65,461.78,476.47,889.75,465.75
539.82,1086.80,1807.96,457.08,485.47,457.53,486.59,925.14,472.20
528.45,1102.89,1805.13,459.85,453.96,461.61,475.86,1065.16,481.66
543.87,1145.51,2077.75,455.51,453.97,457.01,468.06,914.99,483.15
545.91,1089.32,1886.61,460.32,456.61,464.50,462.59,883.11,489.38
537.31,1081.11,1823.00,455.74,455.16,456.96,467.11,927.70,474.64
534.10,1086.06,1830.23,1774.12,453.87,458.96,459.46,909.44,472.67
546.20,1854.63,1840.20,461.41,455.63,454.55,466.26,1211.83,466.89
531.04,1083.28,1840.41,454.26,463.51,460.34,473.74,870.73,472.12
542.06,1080.24,1859.36,454.31,458.69,457.54,488.20,939.80,468.84
537.19,1089.30,1901.69,455.70,459.81,460.08,483.94,1053.01,481.38
534.73,1086.11,1842.27,454.96,461.18,454.41,475.90,1558.43,485.89
533.50,1083.21,2311.32,458.49,459.70,461.88,458.90,872.48,489.17
547.11,1083.66,1829.42,455.98,459.44,463.39,468.38,885.03,481.24
529.86,1282.02,1840.27,455.48,461.58,462.67,462.74,914.23,473.09
539.50,1073.54,1832.12,454.75,458.29,456.25,466.20,923.40,469.48
534.50,1075.81,1847.48,456.54,465.91,461.62,461.87,877.01,474.72
539.21,1086.05,1861.14,454.50,459.15,456.43,482.10,924.80,471.13
761.16,1079.38,1897.59,455.66,460.09,460.28,479.37,1088.16,481.22
545.43,1084.03,1838.60,455.36,458.78,455.10,480.27,911.60,487.15
533.29,1080.17,2081.48,455.12,457.21,817.69,458.99,883.30,489.72
531.87,1320.67,1824.80,470.12,458.72,466.58,466.42,889.30,485.24
538.64,1074.71,1830.36,483.65,458.30,451.80,460.81,915.48,480.46
533.24,1074.49,1822.06,482.75,461.33,458.04,460.65,1160.10,470.35
529.14,1094.29,1836.74,472.57,464.44,455.92,464.93,871.66,472.09
544.95,1144.91,1825.80,456.25,458.30,460.00,470.10,897.67,467.75
550.29,1078.72,1827.11,456.26,461.74,455.68,485.74,896.29,474.31
563.78,1077.72,1825.14,459.36,460.40,459.56,483.63,905.04,515.95
559.64,1100.27,1826.60,456.77,459.48,453.14,480.21,892.86,486.57
532.22,1085.58,2329.74,461.55,459.46,464.13,460.42,881.23,482.07
537.19,1092.25,1813.10,462.11,459.98,464.32,465.19,897.31,478.64
547.00,1090.33,1813.80,461.22,459.36,488.05,459.22,895.47,466.00
540.44,1102.65,1807.54,460.62,461.88,477.83,465.66,913.69,465.78
550.57,1098.72,2273.19,459.60,459.74,464.66,462.81,891.19,466.37
559.14,1092.12,1805.90,461.57,462.05,455.47,482.33,876.06,468.28
560.88,1235.07,1816.65,464.31,458.66,466.27,480.33,867.97,486.16
569.81,1086.47,1813.66,461.03,461.39,461.98,486.30,891.43,490.61
576.59,1080.15,2224.63,461.00,460.47,470.00,458.67,925.53,486.11
565.76,1080.65,1805.94,1201.41,461.38,473.79,462.94,887.77,484.08
555.35,1088.11,1893.60,484.58,466.87,476.67,462.18,920.61,470.97
577.81,1086.88,1830.71,464.12,460.21,470.01,464.66,898.76,472.78
558.36,1084.57,2022.01,460.92,464.99,476.28,459.69,919.20,475.75
565.06,1279.00,1820.04,459.97,462.16,472.52,478.65,881.26,469.87
555.70,1082.05,1874.08,461.43,462.79,479.81,480.93,1174.01,478.86
566.76,1077.24,1826.07,460.19,456.67,473.70,486.62,862.11,485.54
557.41,1079.58,1843.01,465.45,464.78,479.39,474.81,1073.15,494.60
566.51,1087.29,6975.72,459.49,457.55,474.15,463.38,880.59,485.88
1004.91,1081.24,2207.85,459.02,462.37,478.45,460.87,863.15,481.48
1100.58,1080.44,1816.17,462.37,458.60,475.88,461.20,897.17,469.64
520.00,1080.16,1989.16,461.44,463.27,478.64,458.42,1005.32,473.64
517.33,1425.91,1812.85,463.18,465.43,475.84,468.00,883.86,465.60
516.48,1079.55,1825.31,460.15,463.66,480.18,476.63,886.11,472.51
515.35,1086.04,1817.03,460.50,459.54,472.75,485.47,884.68,482.15
527.06,1085.14,2044.60,460.51,462.00,480.34,480.65,890.83,489.82
519.48,1078.43,1816.06,464.69,459.75,472.29,465.07,927.87,481.05
519.79,1080.83,1819.77,461.61,459.80,483.59,462.27,897.64,486.42
518.69,1077.96,1814.27,470.28,462.91,473.59,466.75,934.63,465.45
519.65,1232.43,1956.35,460.19,456.61,479.48,458.11,1051.79,472.40
518.53,1073.55,1804.04,464.82,466.52,479.35,464.13,957.34,467.55
519.46,1071.66,1803.56,459.45,1095.65,473.63,477.83,857.79,471.53
979.82,1080.60,1817.02,463.92,485.10,477.69,486.27,897.49,1171.86
520.06,1079.35,1822.25,460.16,468.77,473.82,483.62,869.74,490.95
514.66,1075.16,1996.22,467.69,457.35,478.93,473.67,885.60,476.51
515.65,1075.25,1799.31,461.00,454.28,481.70,463.35,906.51,465.03
514.17,1240.19,1810.74,459.31,456.31,485.27,460.84,893.51,463.87
513.58,1074.53,1805.57,464.12,456.68,483.86,463.47,902.34,463.38
514.69,1072.91,1956.13,460.36,460.51,481.36,459.61,876.53,464.97
519.61,1074.85,1807.87,463.87,470.91,477.27,465.83,1007.10,470.94
517.96,1077.46,1813.39,460.79,481.37,483.64,472.10,893.07,482.77
518.37,1074.85,1807.37,463.24,477.63,475.46,487.15,1040.69,482.47
515.87,1076.84,1809.90,459.03,458.22,478.07,477.50,900.57,479.80
518.41,1235.97,1820.30,466.17,458.76,481.09,464.18,1154.86,466.45
516.24,1070.86,1822.62,459.87,457.00,480.24,457.76,884.83,464.46
514.88,1071.23,2012.41,462.36,458.05,472.95,462.29,858.16,468.52
518.31,1070.96,1808.62,455.78,460.46,476.71,458.82,867.77,466.03
924.46,1080.52,1820.41,464.74,470.59,473.99,467.04,900.67,466.59
520.56,1071.00,1810.57,455.68,481.07,477.20,472.02,891.40,832.03
579.57,1078.00,1820.72,460.21,479.74,474.17,855.18,893.37,483.69
521.71,1073.16,1827.03,457.97,471.92,480.34,484.15,887.25,477.99
531.10,1237.17,1824.29,463.20,459.60,474.98,465.01,891.07,467.06
528.93,1468.46,1823.93,462.39,459.09,485.41,459.01,1052.89,467.98
528.76,1073.07,2063.24,464.89,460.68,474.75,467.44,893.09,466.93
530.01,1078.09,1803.35,458.82,460.78,478.15,460.17,867.03,468.50
517.67,1076.65,1804.34,463.00,467.20,473.91,467.98,849.43,473.34
516.40,1076.70,1811.95,458.75,469.82,478.75,469.85,1033.28,470.58
517.25,1076.11,1809.93,464.64,482.82,472.74,487.88,901.54,468.42
512.86,1261.98,1818.69,457.93,483.51,476.72,481.82,876.94,468.50
516.80,1074.29,1816.49,463.92,467.89,473.92,469.61,908.96,469.38
515.81,1075.60,1816.21,467.97,462.58,481.14,460.73,893.72,469.98
717.11,1078.67,1814.14,463.11,468.26,474.86,462.93,901.42,471.05
516.53,1074.98,2208.52,459.90,461.62,478.49,457.73,895.01,465.91
512.82,1070.82,1803.33,463.90,468.43,473.35,466.83,895.19,466.79
512.74,1070.56,1812.59,459.16,472.79,478.76,459.81,940.60,535.35
513.47,1243.23,1810.13,464.22,486.22,474.16,485.97,933.75,505.81
511.01,1067.88,1816.72,456.06,480.53,478.81,480.23,891.49,490.95
514.78,1071.49,2181.89,464.14,476.45,477.48,478.08,861.77,481.18
514.10,1082.07,1823.41,457.67,462.45,488.72,459.57,875.33,468.92
522.17,1075.90,1816.43,814.26,465.07,475.10,464.94,900.30,469.73
526.88,1076.77,2357.65,465.94,459.53,471.59,461.52,926.44,470.74
522.96,1075.94,1804.45,462.65,466.12,481.57,464.65,888.27,466.65
513.24,1080.78,1806.99,455.32,470.02,470.78,461.00,882.93,480.35
512.46,1080.30,1811.61,461.56,476.66,477.23,471.73,887.45,894.61
516.26,1077.83,1807.84,453.43,485.43,471.50,486.45,897.58,495.97
516.41,1083.63,2329.08,453.07,481.59,478.05,480.45,860.62,471.00
515.18,1082.18,1809.43,460.29,468.53,471.48,470.47,858.49,467.37
727.05,1081.58,1809.08,455.94,460.64,1404.65,458.98,922.19,465.22
511.34,1081.85,1807.76,460.94,464.88,474.11,463.97,1151.02,465.71
511.85,1261.11,1825.47,455.58,462.05,470.31,459.52,888.57,463.15
511.25,1073.37,1813.15,461.27,465.04,471.27,461.66,882.51,484.39
511.77,1070.18,1814.80,453.81,1361.65,470.32,461.00,895.42,485.93
512.71,1069.49,1817.28,461.14,477.97,470.36,481.74,884.08,488.27
510.83,1078.81,2299.12,453.98,460.42,476.97,479.56,924.93,479.67
516.80,1073.56,1799.91,462.34,457.50,476.50,478.92,896.98,469.31
510.32,1072.34,1906.79,455.33,458.46,479.14,456.74,863.25,466.36
508.54,1075.74,1840.31,471.47,458.72,479.16,465.48,905.97,465.17
510.47,1263.92,1831.88,458.84,460.47,470.36,457.10,1147.38,463.73
510.03,1072.47,1833.73,459.01,470.97,474.13,464.91,898.10,481.83
512.88,1071.59,1844.22,457.54,480.65,471.11,459.54,875.02,490.44
511.65,1077.80,1843.95,457.90,480.69,471.24,479.41,1041.90,483.15
513.66,1074.88,1840.81,455.30,470.38,470.95,480.89,1202.96,481.42
697.70,1074.71,2083.80,459.88,460.82,476.47,486.55,867.03,467.71
509.64,1076.58,1829.18,461.23,460.40,472.24,469.47,858.99,465.00
508.35,1416.46,1831.47,470.86,458.88,471.18,465.16,928.13,467.76
509.00,1071.25,1821.27,456.32,462.30,473.67,461.08,1139.69,463.53
508.09,1069.58,1842.45,462.35,460.33,473.40,464.44,885.53,468.05
509.14,1076.37,1831.96,454.72,477.67,471.11,460.62,874.62,484.11
508.67,1073.20,1883.26,461.34,482.94,468.75,1112.91,892.06,487.16
514.16,1070.16,1853.13,454.80,473.68,471.18,485.36,885.24,491.18
512.26,1075.36,2331.08,459.88,460.26,472.57,471.17,936.75,472.56
509.05,1228.17,1817.95,453.83,461.44,471.93,458.96,896.37,465.47
509.77,1069.39,1827.00,459.60,461.49,472.96,459.50,891.00,462.14
506.08,1072.15,1824.46,760.59,462.87,471.78,458.02,911.88,468.81
506.68,1074.85,2293.31,457.00,462.40,469.99,459.21,900.12,461.76
509.28,1079.83,1816.95,455.22,469.87,470.84,464.29,896.99,480.56
509.91,1075.97,1816.37,452.86,462.87,471.19,467.07,876.68,481.24
693.72,1071.51,1817.69,453.53,462.39,468.33,486.08,943.78,488.80
509.69,1244.85,2269.19,454.44,461.45,474.08,479.10,1208.52,475.59
508.78,1075.23,1812.77,452.82,461.23,487.87,462.43,933.98,470.66
509.37,1069.28,1807.69,453.71,460.86,481.28,457.83,901.18,461.58
508.64,1071.36,1808.64,459.25,462.27,480.73,460.93,1169.89,466.18
509.32,1105.96,2005.52,454.95,461.57,481.03,459.61,1216.28,465.81
510.17,1127.01,1806.00,455.83,466.97,471.43,460.23,881.66,477.49
507.49,1076.01,1813.44,455.52,463.67,477.98,468.01,1038.01,481.10
514.13,1087.11,1818.05,452.85,462.64,470.93,480.67,1053.63,488.33
505.29,1095.30,2182.28,456.22,465.11,476.17,480.58,1015.78,481.00
507.53,1090.14,1826.70,456.16,461.32,472.84,473.77,930.27,473.58
506.12,1090.18,1823.92,456.33,464.49,486.33,461.46,1039.42,460.58
506.46,1099.55,1820.69,456.56,465.20,481.28,460.37,909.67,465.08
505.74,1093.12,1817.79,458.95,462.41,480.33,459.27,1106.80,460.30
505.39,1092.58,2053.12,456.80,460.88,467.26,460.19,1913.33,469.86
682.66,1091.29,1801.86,456.95,462.39,473.56,466.90,931.87,612.88
508.88,1277.80,1809.35,454.72,462.23,467.85,462.32,1099.61,482.26
507.83,1084.54,1806.24,456.54,460.32,473.95,461.93,972.10,480.55
504.55,1085.48,1813.80,454.29,460.33,475.19,461.23,943.17,473.23
504.36,1085.76,1822.71,455.90,459.28,480.55,459.08,1003.51,459.35
507.19,1090.85,1827.11,461.39,461.24,481.14,464.62,1083.55,461.72
503.87,1088.61,1827.13,454.47,815.18,486.03,466.09,909.16,461.57
503.66,1086.90,1824.19,475.96,466.62,470.74,467.06,922.66,460.04
504.37,1274.71,2055.22,482.09,466.96,466.83,462.33,892.07,475.32
502.68,1077.17,1809.31,488.80,466.68,473.46,3310.79,949.46,483.49
503.85,1078.42,1817.03,469.33,457.96,467.70,507.94,900.36,489.56
503.52,1083.87,1806.56,459.66,463.53,474.58,468.65,896.30,485.40
503.75,1087.38,2300.21,459.87,460.03,481.33,467.31,903.30,468.31
503.13,1080.27,1803.55,461.46,465.81,486.64,478.26,909.56,464.52
504.25,1081.38,1808.93,459.58,458.69,483.38,476.30,1085.66,470.34
503.74,1428.31,1810.04,467.32,462.03,481.24,463.69,923.98,461.51
691.22,1080.44,2250.47,464.42,457.15,465.90,459.40,905.38,476.98
504.79,1078.42,1802.44,460.11,471.25,473.05,460.52,911.15,477.33
501.59,1081.23,1814.92,467.85,458.25,467.67,458.26,910.00,486.17
498.95,1082.87,1812.16,463.56,463.12,476.36,457.06,928.80,483.35
498.94,1079.82,2016.63,467.23,458.14,472.00,458.77,875.88,479.85
499.63,1074.68,1803.40,462.00,460.74,482.04,459.40,971.52,468.74
499.69,1084.41,1807.91,466.14,457.56,481.82,462.01,1036.08,474.23
503.55,1081.93,1809.23,461.69,462.37,486.01,458.80,874.03,468.19
507.63,1079.94,1812.23,473.60,460.54,465.38,460.96,933.54,478.92
501.13,1080.72,1997.52,464.39,468.53,470.62,459.35,893.20,1064.03
500.89,1495.45,1804.69,465.72,457.96,466.80,460.16,880.74,469.14
498.99,1108.17,1816.67,461.02,463.57,472.01,459.21,927.69,465.91
500.88,1082.37,1811.42,465.10,455.29,464.14,459.83,897.04,465.66
500.16,1297.93,1820.98,463.11,460.47,483.27,469.92,893.78,467.72
500.79,1075.12,1813.61,465.29,457.27,483.39,461.30,904.52,465.89
500.69,1074.24,1822.55,458.58,463.52,485.42,456.56,930.59,465.73
678.05,1075.65,1820.31,464.74,458.62,473.08,459.60,885.75,467.31
499.33,1081.11,2041.76,466.46,462.90,470.33,461.08,864.66,468.83
496.68,1079.37,1802.46,465.35,457.27,462.72,458.79,933.39,465.71
497.58,1077.75,1809.76,457.35,464.99,470.90,459.12,1099.61,467.12
497.40,1077.75,1812.48,464.41,456.10,464.28,461.06,922.48,465.02
497.53,1288.23,1812.06,457.70,463.30,474.26,464.09,886.78,466.58
497.63,1079.66,1824.68,464.17,458.66,477.61,461.02,910.77,465.64
500.00,1082.44,1825.97,459.25,459.73,488.57,460.32,904.64,466.59
499.03,1099.68,1826.12,464.75,454.44,477.92,459.86,897.38,468.51
500.69,1157.28,1819.94,457.03,458.14,468.10,459.92,889.86,574.57
499.69,1080.79,2443.51,465.98,455.65,465.34,460.78,911.35,464.45
500.70,1097.56,1814.91,462.77,466.27,466.80,461.65,880.35,462.83
498.53,1133.45,1813.22,466.48,455.56,467.76,459.69,951.62,462.53
499.60,1149.08,1814.85,459.25,453.85,466.58,461.85,902.14,461.98
498.78,1134.03,1833.88,464.47,462.60,478.37,467.12,880.20,463.44
656.82,1549.88,1839.10,463.20,455.34,477.57,459.22,938.82,461.43
497.16,1137.62,1844.65,461.06,459.46,488.65,460.04,1128.68,466.29
494.54,1129.06,1843.70,457.47,453.67,469.80,458.23,906.43,467.70
495.34,1138.11,2370.04,469.34,459.53,465.53,458.43,894.17,466.56
494.99,1134.46,1820.22,460.20,458.27,464.82,457.57,884.55,464.99
494.76,1131.78,1821.33,466.84,475.51,467.59,458.69,887.41,467.51
495.44,1129.10,1816.02,461.23,481.93,462.43,461.38,966.49,464.98
495.11,1324.43,1825.83,454.42,487.09,2904.69,458.00,901.82,464.85
498.07,1127.90,1828.58,461.66,457.87,486.48,470.38,920.84,466.57
497.89,1131.73,1820.32,459.30,461.95,464.51,457.95,1070.36,465.10
496.52,1131.64,1826.80,462.66,460.12,465.19,461.02,924.39,464.94
494.29,1131.37,1821.23,465.49,464.85,467.92,458.15,911.30,793.13
494.44,1128.18,2333.34,464.38,463.19,480.68,462.81,1008.81,485.31
496.38,1129.79,1815.28,456.41,468.18,480.67,458.84,887.01,478.31
493.68,1397.10,1864.82,462.93,461.51,465.85,463.08,931.31,464.64
496.76,1121.85,1814.81,457.02,463.22,462.51,455.82,903.64,462.65
647.71,1123.13,2303.72,466.01,460.37,837.89,469.99,890.37,462.57
495.37,1125.33,1802.69,457.32,464.16,462.21,459.33,902.15,461.55
493.81,1128.66,1808.14,460.72,460.13,463.79,459.70,893.25,463.33
492.20,1126.79,1815.67,457.10,464.67,479.21,455.85,884.06,469.60
492.96,1126.65,2183.53,1978.38,459.97,485.04,459.00,915.14,461.52
492.26,1286.49,1846.62,467.69,464.90,474.53,456.22,951.46,462.87
493.76,1124.75,1985.97,457.89,467.07,461.75,459.89,923.44,462.53
492.51,1125.13,1825.61,456.34,467.62,466.32,456.62,964.87,462.63
498.06,1132.47,1829.23,457.21,463.95,463.25,459.76,912.00,469.38
496.28,1132.07,1840.13,455.44,466.62,464.21,456.93,881.00,463.05
495.64,1123.57,1840.35,471.32,458.09,461.47,454.50,887.09,463.65
496.55,1144.94,1834.30,481.53,464.63,475.35,460.67,930.41,605.53
496.56,1303.55,1838.32,479.59,457.88,487.45,455.68,885.90,464.20
495.99,1126.84,2066.12,463.71,464.16,481.76,460.56,890.96,461.22
499.46,1121.08,1817.19,457.95,458.93,473.32,454.02,901.22,460.22
494.88,1129.14,1824.96,456.99,465.12,459.74,459.78,900.30,459.67
666.99,1117.92,1825.02,457.33,459.08,464.67,455.06,913.03,460.20
495.40,1124.31,1839.62,457.46,463.58,457.45,459.79,906.91,459.83
494.15,1120.93,1838.14,459.25,460.43,462.79,460.03,910.54,462.25
494.88,1272.53,1832.05,459.05,464.30,458.18,461.27,867.58,461.20
494.87,1120.25,1831.53,460.19,459.90,463.63,455.59,1044.41,467.57
496.00,1113.37,2064.90,459.75,459.14,456.22,462.35,888.20,461.46
494.21,1136.83,1811.46,457.30,462.32,464.75,454.61,877.50,461.85
494.87,1124.99,1820.21,457.44,465.34,458.65,459.89,885.57,465.01
502.84,1110.60,1816.61,458.15,462.91,465.44,454.94,1251.44,461.37
497.96,1119.74,1825.11,460.14,457.81,458.57,465.35,874.19,461.68
496.76,1128.91,1818.83,458.83,464.96,463.30,456.22,909.29,461.60
495.87,1115.56,1823.06,469.72,459.52,459.46,464.82,905.34,461.66
496.74,1110.56,2210.59,461.39,464.31,465.45,456.82,900.03,619.71
920.06,1122.42,1817.38,462.19,457.74,466.22,461.88,913.46,462.81
498.57,1143.70,2325.23,459.49,464.49,457.47,455.04,908.58,460.66
702.61,1111.97,1801.79,461.19,467.61,463.51,458.98,1041.62,459.91
494.49,1116.41,1880.75,458.37,464.77,459.85,459.72,901.01,459.12
494.86,1291.96,1816.71,463.75,459.85,462.77,462.39,943.45,463.64
493.44,1120.13,1826.06,461.34,462.00,456.92,457.90,900.96,458.14
493.18,1094.23,1830.09,459.44,458.43,462.64,464.51,981.36,459.81
492.85,1104.98,1838.26,1676.97,463.89,456.18,454.14,868.78,464.57
492.73,1114.16,1837.36,456.18,459.35,470.10,461.17,1067.52,479.39
498.95,1094.12,2351.94,464.27,463.41,459.30,458.75,896.14,483.05
494.50,1095.21,1816.15,479.95,457.60,462.56,459.24,876.05,482.75
494.19,1275.03,1825.84,478.98,1179.11,456.81,454.19,894.84,475.52
497.12,1085.93,1817.39,484.74,461.81,461.82,458.44,1084.13,468.41
493.95,1078.06,1824.32,479.37,457.92,457.48,453.44,901.09,475.50
492.98,1089.61,1819.60,456.46,455.55,460.19,455.05,902.97,480.05
494.34,1086.12,1822.14,454.99,456.37,456.54,456.28,892.98,470.77
497.05,1087.26,1820.75,455.08,456.36,462.22,460.13,883.02,654.98
495.92,1073.58,1826.25,456.26,458.65,456.88,455.51,976.94,478.50
712.45,1416.42,2338.80,460.15,464.68,460.09,461.22,884.12,473.68
495.15,1063.51,1813.54,459.72,480.17,458.06,457.50,905.52,479.85
493.22,1063.41,1804.95,457.38,468.08,458.52,453.64,917.84,478.70
493.37,1063.61,1804.75,459.19,457.76,455.90,459.90,956.71,482.07
494.15,1091.04,2289.91,460.10,458.82,459.44,454.41,892.46,480.22
493.53,1066.73,1813.63,459.88,458.41,454.61,458.19,893.47,480.99
494.73,1058.19,1814.97,459.51,457.77,459.94,481.30,918.95,485.38
496.68,1174.70,1809.71,459.32,458.69,460.19,462.27,1105.13,488.94
505.47,1049.56,2244.95,460.75,463.23,458.09,455.71,886.73,486.17
523.74,1032.41,1806.45,462.20,471.44,455.39,462.69,922.85,481.10
504.07,1033.65,1817.21,465.24,483.05,460.08,819.45,1021.50,479.41
494.75,1039.12,1812.43,460.68,482.60,455.17,495.46,988.69,480.83
497.46,1035.04,2009.59,473.59,477.94,459.83,456.31,881.50,481.22
498.26,1428.87,1803.87,483.56,471.87,465.79,460.75,886.54,481.36
502.78,1241.37,1810.81,484.81,463.72,486.49,461.64,924.56,680.40
506.53,1031.23,1809.83,476.53,459.15,479.44,458.25,1082.12,480.43
510.44,1025.09,1827.42,461.58,463.20,492.64,454.22,906.52,478.88
510.96,1022.95,1881.03,463.11,467.20,460.71,459.49,893.59,481.02
522.48,1029.73,1819.10,461.33,460.95,460.63,456.67,905.19,479.87
515.09,1026.19,1885.99,474.14,463.13,455.95,463.27,895.30,478.41
521.02,1031.62,1850.06,470.52,463.07,454.43,455.85,921.41,480.39
515.49,1027.97,2091.24,481.02,460.52,462.33,460.70,882.91,485.43
524.79,1218.15,1842.23,484.88,464.25,458.89,457.68,882.54,484.10
522.90,1023.30,1862.28,487.10,460.83,463.68,466.19,962.31,489.80
521.53,1018.12,1843.69,465.97,460.65,459.94,456.83,1178.70,483.39
513.40,1021.96,1901.20,465.37,461.59,464.24,461.05,897.16,482.25
519.53,1023.70,1865.67,461.44,466.20,472.68,455.99,887.66,478.59
514.14,1021.99,1890.99,477.30,476.15,465.76,458.52,918.59,479.65
521.29,1017.68,1857.22,464.50,467.47,457.96,453.00,892.47,479.20
514.27,1015.75,2323.87,477.47,460.53,464.60,460.95,1012.20,479.58
520.65,1161.43,1862.13,847.99,466.26,457.82,455.09,897.75,675.72
762.84,1012.52,1887.78,474.31,466.24,464.36,458.80,884.00,483.33
515.30,1013.35,1860.44,463.92,461.28,460.66,455.84,929.02,479.58
516.76,1014.87,1856.46,460.64,468.04,471.70,460.13,1059.52,482.30
516.09,1016.15,1842.36,464.94,460.50,457.97,459.52,910.41,867.80
515.66,1014.19,1866.52,461.45,471.66,466.46,459.84,914.54,507.27
514.79,1047.63,1881.34,470.39,460.74,458.61,454.43,887.42,482.23
514.46,1258.12,1851.88,467.08,466.42,467.23,461.62,915.66,487.36
522.89,1020.22,1872.19,477.24,456.86,461.05,462.47,908.33,480.97
513.81,1010.66,1847.56,468.74,464.26,465.45,470.88,903.37,478.27
515.43,1017.19,1864.68,464.41,463.20,457.50,463.32,914.20,479.92
514.63,1030.50,1852.85,465.75,464.22,492.00,455.21,910.93,480.86
514.61,1022.31,1853.66,470.62,468.17,473.62,460.91,908.00,479.50
514.04,1020.69,1850.44,469.26,487.84,490.59,456.21,918.52,479.04
513.27,1021.89,1854.68,471.42,490.30,481.20,462.49,1155.19,479.25
512.51,1199.47,1850.18,467.54,487.71,466.61,456.56,891.50,482.22
733.77,1018.21,1858.09,489.84,480.06,455.40,460.23,932.54,702.02
513.10,1016.15,1855.02,482.59,465.60,460.65,454.81,893.60,480.40
513.05,1017.86,1855.32,485.46,461.28,457.27,475.36,892.82,480.22
512.35,1021.80,1841.92,469.18,463.50,466.21,461.97,907.94,476.64
514.17,1017.58,1840.59,468.00,457.85,468.95,464.42,1131.71,475.64
528.82,1020.43,1843.54,459.61,462.24,464.60,460.77,914.22,475.73
515.35,1019.01,1841.50,469.70,463.92,460.82,463.69,1026.02,475.63
517.12,1189.38,1851.29,466.94,467.89,461.86,459.02,1077.89,477.88
514.95,1017.27,1841.21,474.67,458.84,459.32,463.64,1006.87,483.87
512.27,1018.19,1899.56,488.31,466.00,465.42,460.31,926.40,477.80
512.55,1017.93,1847.67,482.31,459.23,474.26,465.12,939.84,478.19
512.97,1014.82,2186.58,468.57,465.00,488.41,969.41,1079.13,476.49
512.67,1015.88,1828.96,462.02,460.69,1945.19,459.09,934.38,476.49
512.19,1013.30,1842.81,467.89,463.66,474.03,461.41,889.92,478.49
