mac_1,mac_2,mac_3,mac_4,mac_5,mac_6,mac_7,mac_8,mac_9
192.19,444.85,853.08,183.22,183.97,389.57,189.19,830.58,175.98
198.46,451.79,720.22,187.28,182.51,184.21,183.04,787.77,176.42
193.73,447.34,719.98,181.90,182.61,181.53,182.39,832.31,175.64
196.68,452.26,825.93,185.15,193.16,181.30,181.48,809.06,179.54
192.30,449.97,718.49,181.80,183.57,184.16,181.13,839.60,176.69
193.83,618.74,717.22,182.37,184.04,183.00,288.76,763.78,176.48
195.19,449.19,717.68,180.61,183.87,185.68,183.58,838.28,174.85
197.81,458.42,726.33,182.36,185.57,180.85,182.68,837.44,175.65
193.35,447.53,835.19,184.07,290.46,181.85,184.75,763.63,176.29
196.29,457.70,722.82,189.31,189.32,181.34,180.23,802.66,284.06
192.78,447.54,721.87,181.74,183.78,183.97,183.77,833.06,175.66
193.39,450.15,719.14,183.49,181.39,185.41,180.17,823.33,173.87
201.42,455.97,725.59,185.51,182.70,182.07,179.86,819.13,174.75
192.72,446.82,717.22,182.08,190.87,182.40,185.39,845.51,175.09
192.91,538.81,822.64,292.13,184.85,181.02,182.83,758.35,178.97
196.08,453.29,717.72,184.41,183.26,185.57,184.53,1363.19,176.25
193.88,452.65,722.86,181.76,181.46,184.28,181.66,1253.64,174.80
301.54,446.23,716.63,186.53,181.42,185.14,180.69,774.26,175.13
194.79,455.11,720.34,181.45,184.61,180.43,182.71,823.13,175.69
192.50,447.86,821.54,185.66,182.53,181.65,182.23,775.44,178.81
191.44,454.69,716.33,180.55,180.67,280.13,180.10,821.97,177.91
195.27,448.36,715.14,183.21,183.07,190.72,186.54,797.75,176.63
193.91,445.71,717.19,181.39,310.22,181.37,180.25,764.09,175.42
193.52,545.42,725.12,181.12,202.77,181.75,180.34,755.18,176.21
193.19,446.48,720.81,185.20,187.62,181.15,186.15,767.57,175.17
192.15,457.79,831.57,181.89,184.43,184.90,181.42,795.88,179.19
191.76,443.31,728.23,179.53,185.39,182.07,284.95,756.21,177.50
196.27,450.94,718.23,180.47,184.97,181.09,185.53,785.30,175.30
193.27,446.40,715.08,187.06,296.30,181.43,182.46,758.04,176.21
193.47,450.62,723.98,184.87,189.07,181.48,184.47,766.04,175.10
191.96,445.14,832.40,185.42,183.90,181.73,180.10,776.88,175.11
190.77,540.25,727.36,181.03,183.34,186.84,185.38,862.32,285.11
196.05,448.87,717.22,181.50,182.75,183.95,183.31,817.27,176.97
192.63,450.00,721.54,182.41,193.49,182.16,181.55,781.94,176.48
192.06,447.76,725.04,181.98,185.48,181.96,180.69,936.44,175.69
191.83,455.66,825.99,286.36,183.80,182.75,180.22,784.78,175.32
191.14,447.62,722.64,183.89,180.72,186.22,183.73,816.86,179.89
292.86,444.99,719.58,183.24,180.95,186.37,180.74,837.71,176.21
195.38,451.65,717.71,182.92,181.10,185.33,179.86,839.53,175.32
191.15,445.13,726.42,181.93,185.86,180.25,180.55,815.14,176.75
191.39,538.74,720.21,192.21,182.34,180.60,184.20,814.74,176.10
191.39,450.37,828.01,183.85,181.26,180.95,181.64,798.40,179.65
203.72,452.27,727.42,180.58,182.33,286.05,185.79,854.58,177.11
192.38,447.06,718.58,185.01,183.45,189.67,185.52,824.40,174.71
192.38,455.97,714.19,180.76,186.18,181.28,181.03,873.00,176.36
191.86,445.41,726.94,186.25,185.71,182.60,182.48,852.83,175.77
192.39,449.65,832.24,184.09,182.39,183.43,183.06,859.96,175.99
197.39,447.68,725.22,181.43,185.34,187.53,284.32,825.87,178.62
193.58,451.06,717.70,183.11,182.79,182.87,186.10,813.13,175.53
191.96,458.21,717.89,182.97,182.15,182.03,181.80,1213.24,174.90
192.51,451.68,722.87,184.27,293.65,186.31,185.09,817.80,175.93
192.12,456.56,725.52,191.00,188.48,181.67,180.24,844.89,175.03
196.14,448.31,731.07,182.74,187.15,300.06,184.24,783.53,175.13
194.88,459.88,726.29,185.69,185.26,196.30,182.75,775.35,283.77
192.58,448.89,721.45,182.44,188.41,182.81,180.18,772.95,175.39
192.37,454.52,729.07,181.91,184.34,182.47,179.41,847.06,175.73
196.07,454.09,826.97,290.20,182.67,183.40,179.95,825.27,174.79
397.61,542.76,860.37,187.52,182.12,188.31,179.42,774.94,175.54
197.69,448.49,721.26,183.26,182.79,186.88,184.98,779.33,180.37
192.31,452.69,723.53,186.20,183.05,182.15,180.29,798.47,174.87
194.60,447.23,718.27,180.86,186.38,182.78,179.37,749.12,173.50
196.96,446.25,728.69,185.73,183.66,181.74,184.81,759.40,175.26
194.10,451.69,827.48,183.16,184.21,286.40,180.49,773.70,174.33
191.99,454.73,717.70,181.14,183.90,190.05,185.40,772.72,178.40
193.42,453.63,714.17,180.99,183.64,184.20,189.11,816.82,175.26
194.22,449.33,721.39,182.60,190.32,181.91,181.67,774.21,174.79
196.40,546.68,727.17,183.53,188.20,182.87,181.58,775.99,175.35
194.15,451.12,720.29,182.58,180.65,185.61,183.07,811.35,175.06
193.61,459.45,923.36,182.55,182.49,183.55,184.01,818.24,175.13
191.62,447.18,1498.72,181.57,183.22,181.62,290.03,784.44,179.42
191.51,452.96,735.10,181.32,185.64,181.43,183.70,833.47,175.99
196.71,447.44,718.65,182.01,289.20,181.36,181.47,814.73,175.94
193.70,452.25,729.27,184.81,182.79,183.08,180.77,766.35,175.33
193.67,455.20,721.53,185.92,181.80,187.17,182.01,750.78,174.03
192.31,450.56,709.28,182.07,181.97,183.61,187.79,801.95,173.86
193.14,631.25,718.39,185.23,186.22,182.31,182.26,1195.65,287.41
192.71,450.07,729.19,181.89,184.39,182.41,182.10,769.94,177.71
297.37,458.04,722.71,287.12,186.81,181.41,184.70,802.76,174.89
193.68,452.00,725.50,187.90,181.06,185.23,179.52,839.79,175.28
193.21,455.06,726.04,182.66,183.26,184.79,184.85,832.55,174.88
193.38,448.72,719.91,182.12,182.34,183.75,180.75,760.09,180.93
195.77,454.17,715.58,184.39,193.32,184.59,180.33,766.65,175.75
193.14,447.98,714.10,185.44,183.43,182.85,180.97,771.03,176.17
192.03,539.32,777.13,182.76,182.95,182.34,291.16,776.66,176.54
193.93,450.78,721.65,182.09,183.64,294.56,189.15,1331.81,175.70
193.33,457.93,717.39,183.16,182.09,183.21,187.50,762.17,175.12
196.63,453.53,711.58,181.98,186.75,183.10,182.24,760.17,177.76
194.05,455.71,727.04,181.79,189.32,182.12,186.65,765.51,174.39
193.52,451.10,717.25,185.97,181.93,185.21,181.09,829.10,175.86
192.11,445.87,731.67,182.35,182.25,181.99,287.69,819.68,174.88
192.43,453.41,725.02,181.59,182.96,183.23,188.74,787.49,175.53
192.35,445.58,721.39,188.41,183.16,180.96,182.17,783.81,179.50
199.66,541.42,715.97,181.75,292.43,181.15,181.14,771.54,175.85
194.69,451.70,719.05,185.09,183.71,182.81,181.03,813.32,175.15
194.10,457.51,895.94,185.08,181.89,186.74,185.40,821.62,176.93
195.05,446.51,722.80,181.75,182.25,183.03,181.89,807.00,176.12
193.71,458.01,710.08,180.48,182.27,183.02,181.56,860.35,177.36
301.26,446.16,706.49,181.41,190.63,182.60,181.48,827.29,282.31
196.63,453.10,714.69,184.86,181.43,183.14,184.48,776.59,179.26
192.26,449.69,806.92,296.87,181.24,187.42,179.84,815.06,176.13
192.35,537.84,727.02,182.55,181.72,188.88,183.85,802.93,177.37
195.66,455.32,711.62,182.04,182.04,182.44,180.77,777.06,176.90
193.49,446.17,731.11,185.78,187.13,182.36,180.00,819.62,179.12
193.07,453.45,723.36,184.94,184.70,181.03,180.46,873.72,177.68
193.02,611.17,715.53,182.86,181.38,181.28,180.97,793.90,176.26
192.52,457.61,942.94,183.21,181.23,287.61,184.23,783.30,176.23
197.45,454.52,715.83,183.62,180.76,184.60,187.82,802.74,176.44
193.42,454.54,709.07,186.50,181.19,181.79,180.44,763.27,176.09
192.09,446.92,708.37,180.84,185.68,182.77,180.27,791.82,180.07
193.70,546.45,717.20,187.74,181.74,181.89,185.67,858.98,175.21
193.48,448.53,833.49,181.98,181.39,186.85,180.58,849.10,175.63
194.02,453.14,725.32,181.94,182.36,185.61,290.16,800.91,176.14
197.29,448.76,705.44,181.52,181.30,181.32,183.34,762.14,175.82
193.42,461.11,852.94,181.97,290.28,180.37,183.79,846.37,179.01
193.58,448.26,734.23,185.27,186.69,180.82,180.64,850.18,176.89
191.97,458.99,844.41,186.26,185.21,183.76,180.82,767.46,176.80
192.48,448.59,738.05,182.18,183.23,181.50,185.17,817.12,174.58
298.33,542.07,718.43,182.92,186.34,185.78,182.51,780.10,175.08
195.09,452.71,722.30,183.47,195.09,181.31,181.36,832.58,173.80
192.11,459.86,725.90,185.34,184.65,181.62,185.07,777.75,282.24
191.89,451.10,826.67,292.21,182.57,181.73,180.01,809.22,179.21
194.63,452.88,739.08,185.41,182.07,190.21,184.55,808.19,176.09
193.98,452.64,731.32,183.28,183.78,184.25,181.49,877.22,176.40
192.30,449.37,726.99,186.69,187.72,182.31,179.81,825.80,174.63
191.89,454.87,723.47,182.01,183.48,180.82,180.84,805.48,176.79
193.04,453.43,726.73,185.32,187.32,182.32,185.46,811.90,176.41
192.61,456.77,847.88,181.58,182.56,285.89,181.02,869.86,177.03
198.02,456.33,734.71,180.99,183.19,185.14,186.60,787.62,175.24
193.79,462.50,730.02,181.18,181.48,188.78,181.39,765.99,176.70
193.49,462.35,723.41,180.92,192.86,181.20,181.68,775.87,175.66
193.46,461.00,736.76,185.04,182.13,181.05,187.20,766.57,179.97
192.64,459.01,840.08,182.71,182.45,186.10,180.38,768.05,175.69
197.86,462.14,738.32,180.72,182.16,181.82,282.23,777.86,175.75
193.54,465.39,719.08,180.89,182.39,181.37,184.27,796.10,175.78
194.68,461.63,724.21,181.41,293.64,182.54,180.75,855.11,175.35
193.63,558.64,732.61,182.24,188.50,180.50,184.93,800.89,180.23
191.70,458.05,830.39,189.15,185.00,184.51,182.44,797.29,176.97
298.26,465.37,736.85,181.53,185.99,182.92,188.86,835.53,175.10
197.49,457.41,726.63,181.73,183.88,185.24,182.78,936.58,177.17
192.93,464.10,719.11,185.86,192.06,180.10,182.44,774.88,175.74
192.55,457.70,726.56,182.01,185.18,179.76,181.85,881.37,177.77
196.47,470.32,722.78,284.90,182.48,180.02,185.50,818.73,283.38
194.00,458.41,846.07,185.12,181.73,184.92,183.17,766.77,179.08
193.65,467.43,733.75,184.51,182.19,180.82,181.08,773.05,175.35
192.02,461.15,727.29,186.98,185.06,188.99,180.45,941.85,176.24
192.53,472.48,715.51,181.26,184.55,182.38,181.26,755.67,174.98
193.28,464.97,725.81,188.64,183.92,181.74,184.92,1113.97,179.21
203.29,467.22,836.15,183.13,182.87,288.14,181.43,805.70,175.89
194.12,462.11,734.85,180.85,184.86,187.79,187.78,757.11,175.31
193.15,458.63,721.87,182.44,183.02,182.05,180.99,849.51,175.78
192.01,467.56,730.11,181.54,196.96,181.52,180.44,833.16,175.84
192.06,461.81,726.74,189.78,184.39,180.91,184.95,1018.46,175.34
196.82,468.51,729.64,183.57,183.90,184.20,180.55,793.85,179.38
194.48,464.09,839.80,181.89,186.53,182.02,282.82,853.00,339.34
193.50,561.24,728.71,181.00,185.60,185.95,184.85,837.87,179.17
192.31,460.26,724.73,184.90,317.16,180.78,180.23,772.80,176.25
193.02,466.88,717.51,181.89,187.66,180.22,180.69,1305.71,181.64
294.82,830.73,732.02,189.01,183.15,181.09,180.45,1165.61,178.12
195.42,466.08,842.45,182.22,183.67,185.48,185.06,770.83,175.69
192.43,470.79,737.38,183.52,183.32,181.87,183.29,776.06,177.92
193.86,462.86,733.62,182.34,186.03,181.17,180.45,876.02,177.02
193.01,464.00,718.12,184.47,184.12,180.40,180.37,856.87,176.96
196.62,463.69,720.70,288.30,182.64,179.89,180.48,801.45,293.62
192.87,464.18,835.57,187.75,183.05,183.91,179.96,1025.97,182.16
193.12,461.44,738.52,181.78,182.49,188.10,183.89,763.24,178.12
193.21,456.11,722.20,181.35,190.48,185.53,180.47,778.73,175.13
191.79,474.06,725.16,181.80,185.67,182.80,180.18,835.12,176.71
197.77,457.26,717.97,185.15,184.79,182.66,181.46,1327.86,178.90
193.49,642.80,714.49,183.57,184.74,181.51,180.54,772.38,178.44
192.43,455.85,833.70,181.83,184.37,289.38,183.46,836.89,177.51
192.67,461.60,858.30,181.47,183.28,182.96,184.04,820.02,176.60
192.80,452.41,729.78,186.13,192.88,182.16,180.52,767.46,178.57
199.44,465.61,723.80,181.05,182.26,180.99,180.95,772.44,176.79
194.82,450.93,734.48,184.82,183.75,184.07,185.45,783.60,183.74
193.11,459.89,852.07,181.58,183.44,182.97,180.36,792.30,178.63
192.32,451.46,733.66,181.10,182.45,186.97,291.51,1332.13,176.60
192.89,459.83,730.82,181.95,269.78,182.86,183.53,884.94,177.58
202.08,453.80,721.34,181.68,185.70,180.15,181.99,1292.87,176.38
196.64,457.09,730.82,184.23,182.43,181.43,181.21,778.12,178.59
194.41,463.79,839.61,184.26,182.44,188.35,181.04,854.23,177.44
194.07,461.39,739.12,180.29,182.06,182.74,185.31,835.45,177.61
193.03,456.27,721.15,180.48,190.04,186.55,181.07,1331.57,176.51
294.59,454.83,722.46,185.78,182.00,182.88,180.62,856.61,176.72
197.29,468.14,732.71,303.28,181.38,182.13,182.72,823.36,177.52
193.22,452.60,832.41,189.17,181.30,185.40,181.51,781.43,286.51
193.66,654.82,737.86,183.27,181.89,187.17,184.36,778.31,179.66
191.68,451.18,727.89,181.93,184.74,181.21,181.50,854.65,185.56
198.01,457.47,725.59,185.16,183.45,182.69,181.71,836.43,175.69
193.81,452.10,726.00,184.06,180.79,182.26,181.45,803.50,176.33
191.49,463.17,723.85,181.91,181.07,182.86,185.68,830.43,179.58
191.81,451.08,839.88,179.98,182.95,287.34,180.03,817.43,176.21
192.11,461.11,729.62,181.22,181.76,184.68,186.13,861.13,176.56
197.16,457.98,725.90,181.30,189.76,182.35,179.85,844.32,174.87
193.87,457.42,723.73,180.29,183.83,183.51,181.25,816.18,176.53
191.95,459.30,726.84,183.80,183.96,182.01,184.69,860.10,180.88
192.65,462.08,837.98,180.56,182.84,186.66,183.84,879.50,178.71
192.30,466.22,735.51,181.11,183.48,182.98,281.75,822.62,177.34
198.61,457.26,718.97,181.78,296.01,185.96,184.51,807.07,175.48
194.81,463.76,721.09,185.85,187.38,180.44,182.85,1129.39,176.21
194.72,450.36,727.01,185.38,183.35,180.28,185.46,824.82,176.93
350.57,459.27,826.14,188.99,182.36,184.82,181.56,814.40,178.94
214.50,454.70,735.96,182.51,182.16,180.78,188.41,816.11,178.16
194.01,595.83,730.24,183.66,186.95,180.92,181.73,790.13,176.65
197.01,452.55,727.52,182.92,182.88,181.38,180.20,831.09,174.99
193.99,456.94,726.79,181.73,183.11,180.36,179.36,812.00,176.27
196.45,456.61,729.99,269.61,182.88,180.29,180.15,773.61,176.70
198.83,457.98,832.39,183.07,181.78,188.15,180.35,822.90,282.57
195.15,450.31,733.46,181.28,182.19,181.56,186.81,805.21,178.46
195.48,458.62,724.45,185.96,190.26,181.82,180.28,771.35,177.19
192.10,457.28,725.83,182.79,183.28,182.15,182.34,812.52,177.22
193.98,449.65,731.35,185.93,181.28,183.32,184.82,810.21,176.83
198.14,456.52,832.78,181.34,182.46,185.55,182.88,788.61,179.54
198.29,454.49,740.49,180.13,184.88,183.47,185.87,821.53,176.07
193.26,465.84,724.67,182.11,185.81,181.54,186.86,813.56,175.68
195.59,455.19,728.24,181.30,184.33,184.19,182.28,831.94,177.61
192.78,458.38,732.21,183.60,181.84,181.39,181.65,812.49,175.32
193.67,455.35,873.49,181.54,182.10,184.03,181.20,781.93,177.68
200.46,634.55,729.56,181.38,183.79,289.31,188.79,713.83,177.25
192.72,463.48,729.67,293.41,288.35,181.83,184.56,777.10,175.95
196.06,634.59,724.62,197.43,187.44,181.72,182.51,837.45,175.71
193.57,454.89,719.03,194.12,182.36,183.39,185.36,873.08,176.83
192.08,460.84,720.51,183.70,181.96,187.81,180.40,824.19,175.80
301.02,451.49,786.77,182.24,182.39,184.23,184.28,768.08,179.00
195.11,461.56,729.29,180.57,186.46,184.08,185.84,1322.67,176.82
192.56,445.24,715.35,193.38,187.41,182.32,183.04,829.96,176.08
193.19,455.60,723.06,290.91,181.44,185.00,184.59,820.26,175.72
195.48,445.91,723.80,188.24,181.26,180.94,181.62,765.46,175.84
193.45,616.66,956.33,183.14,181.87,186.48,184.05,757.52,176.61
192.35,451.83,740.70,182.60,181.94,183.00,188.75,849.26,284.52
191.06,450.27,715.52,186.45,195.81,187.44,181.38,798.58,177.98
191.65,445.82,724.96,184.23,183.37,182.40,180.02,819.79,176.52
192.61,452.06,731.77,181.22,182.31,181.80,182.92,929.68,176.63
197.54,449.21,830.77,181.14,183.33,184.46,181.16,819.71,174.30
191.74,448.03,737.17,180.43,182.49,183.98,183.58,761.86,179.46
192.77,455.14,730.74,181.75,186.12,181.60,190.97,759.35,176.04
191.39,458.09,724.73,180.32,189.83,181.56,181.89,1305.32,176.59
191.34,617.38,729.81,184.53,183.26,182.15,184.55,853.88,175.58
196.27,449.84,724.34,181.55,182.80,183.94,191.86,842.01,173.93
192.02,454.62,835.82,180.62,183.25,284.96,180.84,891.21,174.45
191.39,446.34,730.32,185.82,182.95,183.11,289.92,813.91,180.31
191.37,451.64,720.71,183.73,291.99,182.22,184.75,909.28,176.11
191.64,447.37,718.02,184.63,184.74,180.96,181.39,809.90,175.12
328.97,451.21,726.25,184.74,183.58,181.45,181.26,827.38,176.19
196.56,446.59,838.27,181.37,183.09,216.96,181.05,769.16,176.09
192.68,540.48,733.13,182.14,185.61,198.91,184.94,787.01,180.95
193.36,450.59,716.80,182.47,187.83,183.16,181.49,824.38,176.65
195.25,452.25,726.40,181.93,182.51,182.56,181.75,799.76,174.94
193.42,449.19,728.29,293.85,181.29,182.15,180.71,694.15,175.56
193.17,447.14,830.80,183.39,282.98,188.68,185.54,768.21,175.33
191.59,452.72,731.52,180.63,207.67,184.02,181.50,826.74,177.72
192.22,447.99,729.31,185.44,185.56,182.01,185.92,758.50,286.94
192.07,460.07,722.93,183.97,182.75,183.24,180.51,771.65,178.78
197.35,451.95,725.14,181.15,183.68,183.85,180.79,774.77,175.49
192.88,540.36,725.27,181.21,184.60,187.86,181.45,1289.67,176.04
192.34,447.68,836.12,180.69,182.44,189.83,180.78,765.46,176.39
192.19,457.76,734.00,181.51,193.76,181.90,185.36,827.14,179.30
191.27,446.44,725.13,181.51,182.97,181.06,184.89,834.41,177.62
202.82,456.70,722.93,185.61,182.24,182.17,180.57,1397.81,177.12
193.95,448.88,727.37,182.65,185.30,181.38,180.56,781.43,177.02
193.38,453.99,831.56,181.80,184.74,216.05,185.47,809.31,177.09
193.17,450.19,732.70,181.38,294.84,184.88,330.74,841.42,178.44
193.35,448.32,724.96,181.32,187.22,182.62,186.71,806.12,176.75
392.58,539.76,730.79,184.21,182.63,182.67,180.64,849.63,175.44
195.87,447.48,731.73,184.14,182.82,181.69,181.95,831.91,176.19
193.35,451.60,718.90,182.11,182.81,188.75,183.14,758.87,177.33
193.41,448.67,840.35,181.99,190.16,186.64,187.02,900.98,176.47
199.75,452.62,729.15,185.85,182.53,181.73,182.53,774.80,181.69
194.30,446.26,728.80,183.00,181.52,181.50,181.00,842.89,177.13
191.89,451.09,716.32,289.91,181.43,183.13,180.40,835.18,176.65
192.48,449.63,735.55,184.53,181.76,187.08,184.80,800.83,176.34
194.08,536.07,837.16,181.38,186.19,185.69,182.54,860.69,176.95
196.59,448.29,732.52,182.04,184.30,182.40,185.35,764.56,177.24
193.17,450.55,722.82,182.15,182.05,181.56,180.30,776.03,284.48
192.64,449.81,728.84,186.54,180.99,182.15,179.90,809.18,177.14
192.00,450.15,732.67,181.83,181.80,182.21,180.56,840.37,174.80
192.43,453.78,831.75,184.52,180.84,187.66,179.96,1313.59,176.32
195.55,446.15,737.50,182.50,188.98,182.11,183.59,766.31,176.42
193.74,453.53,727.84,182.03,181.35,184.59,186.43,1276.84,179.47
192.29,445.90,725.77,187.73,181.96,302.61,180.53,799.52,176.05
191.67,541.11,726.97,182.81,181.39,197.82,182.46,768.58,176.04
191.57,447.17,721.60,182.51,181.13,270.00,186.95,1439.27,176.96
192.62,459.99,843.16,181.70,296.52,183.32,180.43,785.92,176.82
299.77,449.80,731.70,186.64,189.06,183.13,343.57,865.78,179.45
192.56,459.16,732.20,180.80,182.64,181.07,181.24,809.00,177.19
191.29,445.92,854.02,187.53,182.79,181.74,185.78,831.42,176.72
191.81,451.13,732.63,181.07,182.72,190.15,181.61,753.34,176.61
196.18,456.83,842.10,180.87,191.25,184.31,183.81,764.71,175.08
195.02,448.28,732.97,180.48,181.90,182.59,181.06,770.82,175.87
192.40,548.44,724.09,186.15,180.95,181.46,181.14,767.68,180.14
193.38,447.84,719.95,288.36,181.68,182.10,180.72,765.55,176.03
193.58,453.78,731.82,186.00,183.34,188.06,181.28,764.98,174.97
196.43,447.16,835.27,182.08,182.15,183.77,180.05,821.39,175.02
192.92,459.03,733.44,181.43,189.54,181.73,183.99,809.71,176.06
192.47,452.64,722.23,184.66,181.51,180.77,181.08,767.14,177.34
191.00,458.31,727.70,184.93,180.52,181.30,180.44,779.80,283.03
192.03,447.31,731.83,181.54,182.55,181.54,184.63,817.55,178.32
195.59,535.36,831.14,181.85,181.35,188.68,180.87,820.89,176.65
194.80,449.04,729.77,181.10,188.25,181.29,184.38,819.73,175.46
193.58,453.64,729.09,182.28,186.75,182.11,188.42,813.11,174.86
192.03,449.27,728.51,183.63,181.42,181.28,185.72,782.61,179.85
192.47,447.19,719.44,182.32,184.20,182.55,182.04,777.15,175.08
193.09,458.60,725.45,181.37,181.52,243.43,181.77,822.44,175.28
197.11,446.70,836.06,181.61,287.68,184.98,184.88,774.43,176.61
193.06,463.05,731.88,180.56,187.49,182.16,288.80,795.58,175.87
192.76,447.03,728.27,181.12,183.33,181.83,182.07,793.33,176.54
194.10,542.07,723.30,187.94,181.80,181.72,181.34,820.73,180.81
192.32,447.02,725.88,182.07,182.72,187.49,181.13,825.79,175.70
195.10,456.74,834.37,181.22,185.64,184.25,187.69,773.27,175.35
195.14,449.23,734.06,180.60,183.18,182.28,182.51,778.82,175.43
192.25,456.81,723.85,185.32,181.99,181.81,311.79,775.79,176.09
194.38,446.29,726.69,287.71,181.69,180.92,203.62,759.30,180.73
192.42,450.90,722.72,186.67,181.64,180.39,182.49,1240.25,176.16
196.50,451.86,829.32,182.39,182.02,190.61,186.01,791.50,174.77
196.05,449.01,741.00,182.05,186.15,182.44,183.93,835.77,174.71
193.13,542.37,731.72,182.91,183.51,181.13,181.92,789.42,175.06
192.52,445.69,725.66,186.73,182.17,183.23,180.48,819.73,176.93
195.91,452.03,724.27,183.36,181.31,182.72,186.47,984.45,286.75
201.68,447.72,730.44,181.94,182.43,189.98,181.11,878.96,177.98
194.51,457.88,840.13,181.81,186.50,191.02,185.66,839.63,176.08
195.93,449.27,731.80,185.67,190.55,183.20,181.78,760.30,175.57
191.94,458.06,721.71,180.66,181.80,186.00,182.78,1277.03,175.84
192.06,446.48,725.46,185.56,181.81,181.59,181.14,1174.28,179.92
298.60,449.83,730.17,182.45,182.62,311.71,180.72,776.39,177.08
197.45,451.94,833.55,182.24,184.27,186.48,288.77,809.40,176.88
192.50,449.62,730.39,180.78,293.47,181.69,184.94,1296.69,175.43
192.46,455.20,726.42,180.64,183.52,182.08,182.00,1137.68,177.16
191.84,446.67,725.56,184.21,182.95,181.38,184.92,831.42,176.49
196.65,456.34,731.79,189.53,184.98,185.15,179.81,750.74,181.33
193.84,447.25,722.74,182.15,185.21,183.19,186.14,769.57,175.16
191.80,458.25,837.60,180.70,186.38,180.54,181.42,780.07,175.48
194.17,452.45,729.85,184.55,181.08,180.86,179.90,817.71,175.04
193.65,685.49,718.59,181.52,180.86,181.56,180.20,786.67,175.20
198.97,455.22,721.32,289.74,181.20,182.51,180.52,834.39,178.61
193.76,461.10,726.85,184.26,181.13,185.70,183.89,764.53,176.29
192.27,448.40,832.31,181.81,184.88,182.18,180.73,763.15,175.41
192.13,453.71,734.51,182.37,181.63,183.37,179.94,796.28,177.23
193.34,448.12,716.88,182.14,181.27,182.05,179.97,823.49,176.26
198.10,451.30,720.96,187.01,181.37,182.86,180.24,781.61,175.81
194.39,448.35,731.87,181.81,181.46,186.43,180.16,797.79,287.30
193.18,447.53,834.14,182.73,184.12,185.19,187.42,781.22,178.08
191.48,538.22,730.35,181.08,186.74,182.37,183.45,771.79,175.59
191.68,444.64,850.55,181.21,182.35,181.39,181.09,764.57,174.84
294.60,452.10,728.50,185.33,182.19,184.55,184.39,797.65,174.53
196.10,444.74,728.88,182.74,180.96,181.87,186.53,834.18,180.21
192.37,457.02,826.77,181.97,181.98,242.25,282.37,1350.97,175.85
193.46,449.20,738.39,181.43,292.72,181.11,185.59,802.94,175.50
193.76,456.84,731.29,181.43,185.12,180.29,181.07,840.79,176.20
198.29,443.91,727.18,185.66,182.30,179.88,181.46,1376.44,176.38
193.08,630.50,723.63,184.20,182.43,181.95,184.80,1316.54,174.88
193.22,457.04,724.54,182.79,182.55,186.31,183.42,840.04,179.70
194.28,456.92,834.40,183.52,187.06,182.14,181.75,814.06,175.01
192.19,446.15,734.28,183.36,184.15,181.86,180.57,764.01,173.66
196.47,449.98,723.09,185.49,182.45,181.03,178.82,802.68,174.88
192.87,445.50,721.48,291.59,183.21,182.09,184.55,796.66,174.48
192.29,449.81,728.44,185.81,183.68,186.46,181.45,829.29,178.11
192.66,447.44,828.89,182.61,188.25,182.76,187.51,815.06,175.39
191.95,443.12,729.17,186.96,187.02,183.82,182.68,781.67,175.18
196.89,535.85,725.57,181.22,181.46,181.79,181.02,794.82,175.04
193.32,443.44,722.61,184.91,181.80,184.01,180.09,821.29,174.28
193.58,455.68,731.41,181.58,180.92,181.47,184.48,758.06,176.37
193.23,445.90,818.61,181.26,181.84,188.54,183.37,767.96,281.60
191.80,456.77,731.84,181.13,192.41,184.24,187.73,805.73,177.98
384.57,444.83,727.85,181.13,183.29,181.89,181.44,832.15,175.20
197.89,448.62,728.20,185.61,183.10,181.08,183.03,786.64,175.64
193.15,442.76,716.51,182.95,183.35,185.56,185.54,755.50,174.75
192.65,462.29,724.96,181.88,182.47,290.41,181.00,772.40,179.49
192.10,515.33,833.88,182.31,288.82,184.86,286.41,1370.05,176.36
202.86,448.58,733.35,181.22,185.52,181.98,183.22,835.45,176.57
192.52,1527.25,722.18,180.55,182.33,181.37,180.97,793.74,176.46
563.51,479.83,721.08,191.97,182.25,181.20,185.39,824.10,175.56
225.16,471.89,734.56,181.28,182.07,185.04,179.53,787.23,175.15
216.18,461.18,831.47,182.03,193.21,182.65,186.35,710.62,179.01
210.54,486.50,729.20,182.51,182.43,182.08,181.35,1185.47,175.86
224.05,468.46,722.48,186.88,181.57,181.81,180.47,1103.59,174.75
214.22,478.78,727.45,287.51,181.19,181.32,179.60,855.28,175.28
208.02,465.85,728.35,188.36,181.22,185.68,180.41,789.94,175.65
210.63,475.56,718.98,183.75,185.43,183.09,187.65,886.63,180.31
204.03,465.86,835.68,183.26,182.34,184.20,182.71,876.46,176.48
239.40,484.13,730.77,187.15,181.72,182.16,181.90,871.28,175.51
323.44,470.38,723.58,186.06,182.44,181.08,182.25,893.17,320.23
211.64,510.18,719.18,184.59,181.43,182.96,183.06,811.92,191.64
201.29,477.32,729.40,182.97,181.32,190.59,182.85,778.44,293.57
205.05,479.66,832.39,182.76,188.62,182.65,185.98,777.48,180.05
206.62,470.07,734.11,182.45,182.77,184.85,181.61,853.53,176.57
203.87,480.08,718.72,184.68,181.76,181.61,181.55,822.43,174.51
201.03,476.20,728.42,182.40,181.49,181.86,182.19,771.95,175.20
